x,y,RA,DEC,C,M,field,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,p160,p161,p162,p163,p164,p165,p166,p167,p168,p169,p170,p171,p172,p173,p174,p175,p176,p177,p178,p179,p180,p181,p182,p183,p184,p185,p186,p187,p188,p189,p190,p191,p192,p193,p194,p195,p196,p197,p198,p199,p200,p201,p202,p203,p204,p205,p206,p207,p208,p209,p210,p211,p212,p213,p214,p215,p216,p217,p218,p219,p220,p221,p222,p223,p224,p225,p226,p227,p228,p229,p230,p231,p232,p233,p234,p235,p236,p237,p238,p239,p240,p241,p242,p243,p244,p245,p246,p247,p248,p249,p250,p251,p252,p253,p254,p255,p256,p257,p258,p259,p260,p261,p262,p263,p264,p265,p266,p267,p268,p269,p270,p271,p272,p273,p274,p275,p276,p277,p278,p279,p280,p281,p282,p283,p284,p285,p286,p287,p288,p289,p290,p291,p292,p293,p294,p295,p296,p297,p298,p299,p300,p301,p302,p303,p304,p305,p306,p307,p308,p309,p310,p311,p312,p313,p314,p315,p316,p317,p318,p319,p320,p321,p322,p323,p324,p325,p326,p327,p328,p329,p330,p331,p332,p333,p334,p335,p336,p337,p338,p339,p340,p341,p342,p343,p344,p345,p346,p347,p348,p349,p350,p351,p352,p353,p354,p355,p356,p357,p358,p359,p360,p361,p362,p363,p364,p365,p366,p367,p368,p369,p370,p371,p372,p373,p374,p375,p376,p377,p378,p379,p380,p381,p382,p383,p384,p385,p386,p387,p388,p389,p390,p391,p392,p393,p394,p395,p396,p397,p398,p399,p400,p401,p402,p403,p404,p405,p406,p407,p408,p409,p410,p411,p412,p413,p414,p415,p416,p417,p418,p419,p420,p421,p422,p423,p424,p425,p426,p427,p428,p429,p430,p431,p432,p433,p434,p435,p436,p437,p438,p439,p440,p441,p442,p443,p444,p445,p446,p447,p448,p449,p450,p451,p452,p453,p454,p455,p456,p457,p458,p459,p460,p461,p462,p463,p464,p465,p466,p467,p468,p469,p470,p471,p472,p473,p474,p475,p476,p477,p478,p479,p480,p481,p482,p483,p484,p485,p486,p487,p488,p489,p490,p491,p492,p493,p494,p495,p496,p497,p498,p499,p500
121.5117055,4007.00626,49.3137091,41.25514549,3.272535569,23.34572719,V12WFC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314.961836,4235.548213,49.28142467,41.25512681,0.824487931,26.39007113,V12WFC3,0.44075120304007936,0.07136018612618715,0,0.03973972074964372,0.2583583763807243,0,0,0.28667661536530464,0.2141935822522275,0.21319440309512114,0,0.33532837438136676,0.043845371052720475,0,0,0,0,0.2783049372317621,0.4775513790099192,0,0.03567806554387809,0.05477759064897867,0.29318699109705554,0,0,0,0,0,0,0.25377183365740413,0,0.1139572127720395,0.00845724895526711,0,0,0.13693966617911243,0,0.39210768398588625,0,0.0325100484621047,0.1169032182511025,0,0.043956142352256804,0.015490360207768224,0,0.44682183661696007,0.39031921328231733,0,0.2450052315181858,0,0,0.25104887514737195,0.2979354092814714,0.458022072875041,0,0.3863925275597872,0,0.1416574313446955,0,0.04769631229409733,0.4612998046069514,0,0,0,0,0.2685549684593321,0.22214256342621785,0.4771431738505504,0.3332890228828835,0.40018584717381944,0.28392908033129033,0,0,0.19801125809241274,0.2639062231830958,0,0,0,0,0,0,0.308171268400871,0.22407884198398104,0.32188654938661226,0,0,0,0.4579488265140833,0.09852675579455435,0.44049758100574277,0.029849226398329067,0.1791776010258654,0.4275450629857131,0.4431340312921049,0,0,0,0.016560949898743446,0,0.19959420954992277,0,0.4597504899334418,0.020301759156876306,0.47018770297560586,0,0,0.05443732916066334,0,0,0,0,0,0.10432361234904869,0.02567600097430028,0,0.018767435721587747,0.2826857295134528,0,0.01131203783550561,0.01585671871355564,0.05721455437897338,0,0.01848445507657841,0,0.3298088489665902,0,0,0,0,0.46737116585124616,0,0.46352396639588683,0,0.05146964376687845,0,0,0.016905113064931178,0.45962112566493823,0.44734271681817595,0,0.3730454753316747,0.14189477953650803,0,0,0,0,0.42528416565123267,0.2791200388459012,0,0,0.033959350224546034,0,0.24127130248943876,0.011668193451666097,0.3805268293780228,0,0.010150526668329688,0,0.1010774053746067,0.4554671163932768,0.010157545884084965,0.4107939534080347,0.46329246963745907,0,0.03746207109925262,0.464666142335311,0.38381861556929353,0.016659273733203764,0.47378652395579474,0.01762318910611845,0.17522247415486028,0,0,0.2041080945857146,0.09060878706349812,0.12803897086566027,0,0.46957922209169206,0.023257686553195392,0,0.37688604230812667,0,0.4752154866944806,0,0,0.09915018525377398,0,0.05506436491094761,0,0.01034015570760565,0.0366114338992253,0,0.07850760274401025,0,0.026597089281367736,0.07821511565506246,0.018170043278700088,0.24164271278862032,0.069626864172164,0,0,0.45013069144829454,0,0.04960389144014848,0.22960952182453243,0.21471954010188643,0.012646983379134835,0,0.021024773286803303,0,0,0,0,0.015171827418639174,0,0.1670056030161024,0.010509581812724956,0,0,0.030192689631839804,0.4413716484101266,0.19382930088948563,0,0.01543411565782265,0,0.03328163624801684,0.07169354574730565,0,0,0,0.26395339444590993,0,0,0,0,0.13712498867676468,0.13659864706171548,0.08398315700081345,0,0.06150310862082732,0.1837403020879828,0,0.05527126200677557,0,0.44129420011415954,0.007160249490169013,0,0,0.02210627853054086,0,0.18762282911538472,0,0.011487012050773857,0.092194825880929,0.06830084258828369,0.12359599874488292,0,0,0,0,0,0,0.21244300870935662,0.014726208442385477,0,0.18772289051003058,0.12748531568280702,0,0,0.03194123279728934,0.30584437753643384,0.3229175586236946,0,0,0,0.3050680303619644,0,0,0.030261908872865978,0.14096355720112108,0,0,0,0.0081694623784649735,0,0.4580264444717881,0,0,0.08517198544678078,0,0.008961076517780584,0,0.008726039895262857,0.46912648676947255,0,0.012455104475242321,0,0.3939234156174238,0,0,0.0814523899691134,0,0.016940256680067708,0,0.03750481228337976,0,0.021230055452743667,0,0,0,0.16387059731607534,0,0.40192178644317,0.3781323894541725,0,0,0.0407651690535599,0.010297535579660892,0.21780617576313518,0,0,0,0,0,0,0.2743847909185111,0,0,0,0,0.13500325811383904,0,0.2993902786675769,0.16422574948746443,0,0.11404413784485713,0,0.40061902735947724,0.03364949638195071,0.09914152300465852,0,0.24232560474598036,0,0.4593791425904124,0,0.009969868709340957,0.13398802983440786,0.09779668620017336,0,0.2043982029024066,0,0,0.03298231141144893,0,0.433153379554906,0.08084036317772696,0,0.18799953049491777,0.29483818871570455,0,0.1619049738531196,0.29088205619640173,0.41518419729031564,0.3271921768007184,0,0,0,0.43254549484209903,0,0.26557006106262115,0.008899071243252956,0.026674341131771296,0.006372891766855771,0,0,0,0.4440526995886048,0.03366475670076425,0,0,0.06993274345205074,0.013852914099593815,0,0.4684966518744358,0,0,0.014946227908598796,0,0,0,0.009626197020280468,0,0.0652065457043622,0,0.44385293431647765,0.05013248295986514,0.12964995378732447,0,0,0.26180619459514165,0,0.22160507539401186,0.011044446214601105,0,0.007668534236130059,0,0.16301341640826184,0.020479599990961442,0,0,0,0,0,0,0.04453165210616862,0,0,0.09182844861705354,0.05030478367934365,0.03251019656986153,0.027935723207131266,0,0.02903100507808836,0.16223994665785524,0,0.47871100927626,0.02881611905876218,0.03803453623965045,0.40319140168630097,0.05838030526926804,0.015643493393091012,0,0,0,0.4657488675483599,0,0.14257545261384258,0.19969177143732295,0.3618189872044002,0.3478905324205953,0,0.12555082286027636,0.006307562779072001,0.06974010188686222,0.35220414208841866,0,0.011347162025968749,0.07542830863433649,0,0.4585874525360626,0.1766876777135347,0.13683316453536537,0.014301192971935179,0.10389279273865902,0,0,0.07024981289802221,0,0,0,0.4420511796300393,0.023959749470473718,0,0,0.42899792629939487,0,0,0,0.04862308594914617,0.2209058221136686,0,0.10734761151946975,0.023213579893313113,0,0.0711024359242468,0.4194474040444122,0,0,0,0,0.017085530380094385,0.38062863846763045,0.19700543923895866,0,0,0,0,0.0355950326940464,0,0,0,0.010192647555247097,0.014299110929293658,0,0,0.022937104436842232,0.3177915565907263,0,0,0.009301833983853373
3751.993214,4359.480306,49.26031324,41.25482735,0.060538651,25.76685069,V12WFC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552.714978,4215.994284,49.27799318,41.25463909,3.596712433,26.12867091,V12WFC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284.461273,4286.428624,49.26723192,41.25456696,0.560670945,25.939584,V12WFC3,0,0,0,0.10459422200970797,0,0,0.03108300596772592,0,0,0,0,0,0,0,0,0,0,0.122125346831952,0,0.029809111428972246,0.02502430373256212,0.021940276393887584,0,0,0,0,0.16963905821601802,0,0,0,0,0,0,0,0,0,0,0.016405830422148424,0.034261779934886556,0,0,0,0,0.03580675040049308,0.03388689386641624,0,0.030299421635346498,0,0,0,0,0,0.040717116863823496,0,0.08286030613284763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11001417120898356,0,0,0,0,0.022795963974119288,0,0,0.012527953485033485,0,0,0,0,0.11970420127390582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022562210843006494,0,0,0,0,0,0,0.013170253101561906,0,0,0,0,0,0,0,0.2643610247861328,0,0,0,0,0,0,0,0,0,0.021593421424250497,0.20597557925980226,0,0,0,0,0,0,0,0.02211765981670273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06536451951990398,0,0,0,0,0,0,0,0,0,0,0,0.013991737938998114,0,0,0,0,0,0,0,0,0,0,0.1172314976237907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03951275929682495,0,0,0,0,0,0,0.07606929096238192,0,0,0,0,0,0,0,0,0,0,0.010131038641944368,0,0,0,0,0,0,0,0,0,0,0.05956295090445816,0,0,0,0,0,0,0,0,0,0,0.02271161475055868,0,0.08012791114708528,0,0,0,0,0.019038092945051377,0,0,0,0,0,0,0,0.11114891071550108,0,0,0,0,0,0,0,0.09143510519030236,0.00945686671015178,0,0,0,0,0.030516261889521615,0,0.14086922263599638,0,0,0,0,0,0,0,0,0,0.08504817465024322,0,0,0,0,0,0,0,0,0,0.015556227220686144,0.36264896287313164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07741930128752363,0,0,0,0,0,0,0,0,0,0,0,0,0.45470574872602304,0,0,0.0105681401345377,0.012425849016745623,0.055735744548105245,0,0,0,0,0,0,0,0,0,0,0,0.03767810887778008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015236441398786453,0,0,0,0,0,0,0,0.07224011306460357,0,0,0,0.018878460418540854,0,0,0,0,0,0,0,0.06424505215775933,0,0.04215993147932239,0,0,0,0,0,0,0.03027891794399552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21515855630865838,0,0,0,0,0,0,0,0,0,0,0.10094245294050347,0,0,0,0,0,0.06394081248799421,0,0,0,0,0,0,0,0,0,0.040507874935279894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035399105849893836,0.3511777569021721,0,0,0,0.0235531089970759,0.13050508608183992,0,0,0,0,0,0,0,0,0,0.020899506747568002,0,0,0,0.08051632849620528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15693293947848078,0,0.05122964573137409,0.025358443120674132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3651.888599,4311.630546,49.26184404,41.25441912,1.338238312,25.04918406,V12WFC3,0.9957565366042411,0.99725623576601,0.995044932461676,0.9965289328076626,0.9950206473483171,0.9948371128014757,0.9961643826423597,0.9976841293307985,0.9979077218096141,0.9879702371311073,0.9978946965644635,0.9948935750331843,0.9934430401445808,0.9957836814615533,0.9954894930342915,0.9956837286780356,0.9946863443398978,0.9970212542117975,0.9957178083977052,0.9918226663866081,0.9958967222626635,0.996328008049751,0.9965925414535843,0.9975111314802287,0.9959376016495124,0.9967344791842144,0.9963029524043808,0.995260128616423,0.9971598163824233,0.9936306822546673,0.9966081061115609,0.9927625071298792,0.9953136357703096,0.9959202900312756,0.9933033231644074,0.9946746560615135,0.9879246841203424,0.9916874471043526,0.9966534786448819,0.9992014395690738,0.9956918242926296,0.9922955236493065,0.9964697585118735,0.996819363770039,0.9974514122659713,0.9982285785476702,0.9937734209970688,0.996155095081542,0.9926067269954981,0.9973257235499775,0.9959582793914683,0.9964321161735026,0.9931665123280263,0.9965779598496404,0.9944503750641075,0.9956857570302567,0.9902436190258671,0.9934411341677406,0.9846334572778003,0.9888488018371854,0.99513231972282,0.9930127128719876,0.9898429397100054,0.993674752495017,0.9946684318708239,0.9991288938345149,0.9953712972687061,0.9953392890452651,0.9973690959014,0.9925575631303969,0.9956340246849439,0.996951251276722,0.9990481591781176,0.9909704538488765,0.9949147843780894,0.9946166959332533,0.9975547104106806,0.9909683398171516,0.9984699578265203,0.9960808040514527,0.9991311357594286,0.9993069668241649,0.9953963672126198,0.9971143473963542,0.9941268944005982,0.9962179801949113,0.996764791565397,0.9917053655029745,0.9990627784360606,0.9947661773917195,0.9936254404617997,0.985451046171504,0.9969293602878534,0.989678967100801,0.9929917754358583,0.9953123200706093,0.9966673720907036,0.995449818699686,0.9951626215772165,0.9972842081051665,0.9915624193796438,0.9948136860376211,0.995018926114309,0.9975252262001328,0.9966176035674728,0.9963799733547605,0.9877528028277565,0.9981923656288051,0.9958624068232143,0.9945098573495786,0.9950438934273413,0.9935883774377174,0.9971827747289649,0.9906503091169994,0.9931803040434981,0.9972332498948739,0.9902528769025409,0.990082202246629,0.995768173632498,0.9975796042640835,0.9975897332310941,0.9982447106654131,0.9960564511055163,0.9984482399654505,0.9882249681778963,0.9972881659374342,0.9910288733557786,0.9948508098313137,0.9914053129333874,0.9944426783033449,0.9957382022907071,0.9963222975267007,0.9959713592516203,0.9965196052800199,0.9890224489153098,0.9974645089370267,0.983677986917199,0.9933291396821012,0.9954226038572808,0.9929875823288505,0.9964977417743178,0.9959228012767277,0.9960083627003775,0.9921866369905933,0.9934612417436612,0.9982838778437236,0.9937557798237235,0.99533735710581,0.998274423530456,0.9968394348173528,0.9938299025565117,0.9983012965557457,0.9965520554768799,0.99442785642137,0.9963292872821362,0.9971770161020956,0.9978109660128096,0.9943589502050606,0.9953731300280855,0.9966368807420912,0.9945194753310898,0.9979643012147856,0.9942954406692874,0.9934860890339094,0.9956867539399421,0.9968800114078936,0.993563422080347,0.9928443919187117,0.9923144003500637,0.9961867881620656,0.9968310464091438,0.996266678692163,0.9930412445493019,0.9966310395192882,0.9932701842328163,0.9947747600871567,0.9977855919044308,0.9946863963145868,0.9950059706944543,0.9950162595199544,0.9982049865458281,0.9969174015675761,0.9931538987841844,0.9946261867946902,0.990728155868012,0.9979697222296787,0.9905956512175251,0.9895184873959424,0.9967335075331537,0.9970167190136644,0.9972838708491155,0.9950437695275614,0.9920538420569218,0.998387082200021,0.9968492707280857,0.9896992541317913,0.9936987719240707,0.9967217167708674,0.9934027523207742,0.994554597498708,0.9991904917222868,0.9925839482164636,0.9966609888293182,0.996459131619463,0.9955853746375244,0.9984871347343038,0.9952516868264046,0.9935494897436289,0.9970531868428351,0.9972559020736776,0.9977807456608064,0.9911512436413085,0.9978503078138715,0.9953392732130293,0.9972479293881462,0.9937200566433791,0.9937679184761223,0.9970025173403034,0.9884725483406097,0.9970668193674178,0.9931436262378136,0.9915951125173372,0.9824285258875065,0.9957258534240787,0.9986549856468335,0.99656415272728,0.9925923284377163,0.9982011604011576,0.9976446809120169,0.9970329629696298,0.9971890899679479,0.9960190392457446,0.996951569500536,0.994797662704488,0.9931326829944492,0.9958523827554406,0.9975381221096354,0.9945101583664605,0.9979687488307323,0.9983290187137834,0.9968753221464878,0.9969356740447685,0.9941945421803531,0.9948473424820244,0.9884884764504124,0.9915045497200008,0.9905005338713538,0.9919151968974482,0.9958828377851702,0.9963582398085796,0.9950500258210048,0.9892577985555271,0.9980467371918014,0.9973108389941614,0.9972204282180521,0.9958181608991074,0.9933863632306507,0.9986222610624734,0.9972345909737762,0.9938268540725876,0.9957640085705374,0.9966653112845799,0.9946207703815703,0.9976024271365583,0.9957093890099413,0.996589947062177,0.9981042308246724,0.9909451104946273,0.9975676828514077,0.996904873635646,0.993772887876245,0.9864485378684303,0.9925715314333795,0.9951071732725357,0.9967287476067362,0.9949904546066646,0.9968314480292746,0.9962767813451605,0.9948813153856939,0.9839738039386741,0.9937406652541313,0.9905353184883491,0.9919027761935344,0.9978673747339548,0.9943661074141713,0.9967689617381221,0.99783011254805,0.9969105189727002,0.9931263335312592,0.9928396213012346,0.9947993684646088,0.9977658649500118,0.998008483984954,0.9972689111541404,0.99646741666285,0.9956139705324143,0.9952452903660305,0.9976827530988258,0.9976279528903214,0.9948450460035874,0.9967929266873498,0.9939233565559189,0.9934623307972522,0.9982754983871353,0.9965603061722527,0.9955925272085018,0.9951970418792274,0.9912573866598067,0.9991643772468104,0.9920505609052493,0.9922626642562449,0.9978606867823577,0.9966599520903906,0.9960703611330887,0.9950454615477726,0.9898044180931004,0.9952505020700178,0.9966698590644735,0.9979625287455546,0.9957174624729263,0.9966999459429078,0.9969418255107779,0.99784838047778035,0.9958012764416131,0.9977771341749311,0.9976536906105421,0.994448402849531,0.995710591119478,0.9945177510919565,0.991694598885476,0.9960625452618076,0.9975320021758347,0.9956075693700941,0.9974083494194013,0.9927993066646222,0.9891905100344481,0.9935896047577379,0.9974538092591578,0.9912892624074465,0.9964810488540868,0.9973890844821184,0.9951898931631479,0.9976586660948127,0.9981754274574098,0.9955102611243064,0.9972952318239365,0.9974182048441328,0.9967240405876608,0.9959437227352531,0.9944486436175338,0.9952869490837948,0.9963641591045902,0.9896285249770216,0.9967416876747904,0.9944320898958788,0.9959539394176954,0.992599192031421,0.9951692022524737,0.9967618773016477,0.9974847060417905,0.9972698690324722,0.9876324813245888,0.9948385159860758,0.9851254266523504,0.9906254439615356,0.9953650124716752,0.9980074112341586,0.9939543620789737,0.9975053164514947,0.9925627120157966,0.9983292018722879,0.9960071673335001,0.9962343579347452,0.9966946316416457,0.9981251048890217,0.9962502523681068,0.9958725855852795,0.9919236265622152,0.985830934232985,0.9950790016785723,0.9969787747693021,0.9988689709369427,0.9958654420458352,0.9956015084913121,0.995369948546887,0.9988066738084863,0.9940104316377376,0.9907241109436107,0.9950002979280695,0.9908979808383528,0.995471898488147,0.9970437199149538,0.9897803247667208,0.9930579073662532,0.9888735260141407,0.9947244901839236,0.9949017238372889,0.988667153393915,0.9940337293712813,0.9950391159149633,0.9973832836171778,0.9968241058377786,0.9967231961317748,0.9921529218236271,0.9960247096780998,0.9971860892202552,0.9940669342257918,0.9965018561165675,0.9971676662169575,0.9972789035748613,0.9934290010933499,0.9836377361180899,0.9970461270696301,0.9942469595215425,0.9966509244248105,0.9975497809222279,0.998158535254007,0.9867244329992517,0.9953661432299051,0.9982003019575982,0.998550429144235,0.9979360187665418,0.9953370847396249,0.9935132827493927,0.9936345325744461,0.9976995201374493,0.9966428354280699,0.9969248254042058,0.9953002450499201,0.9977144724471488,0.9971456622375344,0.9990252342233001,0.9955992896126891,0.9979864086275966,0.9982760570214986,0.9977699794640827,0.9983650096395782,0.9957893102230512,0.9963732758255457,0.9982061563046274,0.9978431894140918,0.996535988686808,0.997265223308255,0.9974336125784856,0.9922533075893611,0.996053322023295,0.996843769740991,0.9984036625998407,0.9943254625668667,0.9968123491347467,0.9941101419307795,0.9874130443358368,0.9967709211126947,0.9940829065004934,0.9939580725363416,0.9943974728773843,0.9959835877828326,0.9958097822577249,0.9968126781168937,0.9943453804038527,0.9926127606662806,0.9909242067196677,0.9884004790590432,0.9939387065837838,0.9973434762404826,0.995255217628734,0.9955905778184366,0.996743236782837,0.9937313799275186,0.9944986102247455,0.9975293424104502,0.9964278393366334,0.9914841676389992,0.9961230579531745,0.9982421647074626,0.9925141431254053,0.9980127710744436,0.9880937261894001,0.9974991053367377,0.9934197423183365,0.9976059490123451,0.9965991258761688,0.9968973337985787,0.9859025377518742,0.9983315401350437,0.9894401459608816,0.9955122936688301,0.9980106290440034,0.9957701051786952,0.9938112089513305,0.9922003104825707,0.9962394431634357,0.9947069618995447,0.9979475163552941,0.9955742984913528,0.9934822263107725,0.995036357816543,0.9933109804178913,0.9952733255509646,0.9983306101432967
