x,y,RA,DEC,F814W,F475W
3962.62,3177.12,49.6213804,41.2129894,26.196,27.7214
3701.27,4306.17,49.6367998,41.2182939,26.321,27.48912
2120.09,1308.81,49.616183,41.1843766,26.72,27.44152
3262.45,249.22,49.5937118,41.1872152,26.499,27.61724
2174.54,4073.06,49.6477255,41.2034161,26.787,27.49808
2967.86,3323.94,49.631963,41.2053029,26.711,27.79908
477.05,111.76,49.6169824,41.162012,27.136,27.42252
1152.51,3685.7,49.6523561,41.1919029,26.448,27.85624
2290.93,3844.21,49.6440345,41.2028943,26.505,28.36332
4092.08,4020.13,49.6299949,41.2197803,26.806,27.52288
3588.05,4245.67,49.6371093,41.2169004,26.557,27.68916
60.05,3431.9,49.6591608,41.1806721,26.985,28.17864
1343.82,3794.64,49.6519116,41.1943027,26.641,28.29052
2949.56,4153.55,49.6417412,41.2107145,27.041,28.02236
347.12,1316.88,49.6320981,41.1689737,26.812,27.972
505.7,2397.52,49.643201,41.1776134,27.083,28.10612
1578.11,3700.48,49.6487299,41.1957135,26.997,28.09784
3032.48,266.99,49.595971,41.1853302,26.85,28.35684
