x,y,RA,DEC,F814W,F475W
3863.49,1214.93,49.5806536,41.8051285,24.635,26.138
1700.67,3912.55,49.6100047,41.7623836,24.643,26.101
3138.28,3189.01,49.6086761,41.7847147,24.684,26.103
1943.3,4142.94,49.6157687,41.7641473,24.694,26.252
4047.7,947.07,49.5775041,41.8089853,24.897,25.698
4002.45,384.35,49.5675913,41.8116095,24.665,26.355
1670.45,242.71,49.5474151,41.7828577,24.761,26.085
383.71,358.28,49.5395823,41.7658919,24.888,25.669
4015.35,796.4,49.5746958,41.8094316,24.819,26.233
3463.61,1829.24,49.5880474,41.7965692,24.847,26.031
652.71,903.82,49.550901,41.7662036,24.805,26.259
392.98,1064.16,49.5516479,41.762001,24.929,26.688
3883.98,347.45,49.5660608,41.8103177,24.837,26.364
638.96,3378.95,49.5928472,41.7519648,25.047,28.034
1112.65,2578.56,49.5828604,41.7625175,24.877,26.165
1803.35,2607.85,49.588622,41.7711038,24.895,26.324
644.26,922.58,49.5511554,41.76599,24.884,26.554
3776.21,951.32,49.5755065,41.8055206,25.222,25.811
1601.91,431.15,49.5500961,41.7809189,24.924,26.338
1095,2978.67,49.5895232,41.7600194,24.98,26.749
4014.98,1209.92,49.5817235,41.8070767,25.011,26.618
3925.43,619.75,49.5710067,41.8092958,25.032,26.268
3944.92,3931.19,49.6274426,41.7907126,25.009,26.515
1581.74,1468.57,49.567574,41.7747702,25.011,26.334
2471.9,3539.84,49.6095545,41.7742757,25.05,26.699
95.75,702.55,49.5432406,41.7602872,25.033,26.565
2173.87,2914.25,49.5966527,41.774057,25.073,26.892
630.33,873.19,49.5502101,41.7660939,25.048,26.483
344.33,3766.4,49.5971826,41.7460284,25.057,26.512
255.05,2818.21,49.5803973,41.7502873,25.156,26.949
4035.82,825.85,49.5753525,41.8095236,25.138,26.494
2479.55,529.48,49.5584528,41.791484,25.18,26.656
948.59,1828.4,49.568865,41.7647015,25.196,26.518
3017.58,522.31,49.5624305,41.7983437,25.242,26.462
416.93,110.54,49.535625,41.7677195,25.261,26.507
76.12,394.71,49.5378602,41.7617862,25.263,26.576
3489.21,259.03,49.5615485,41.8058168,25.251,26.549
3893.15,1167.26,49.5800693,41.8057753,25.26,26.901
2567.91,455.41,49.5578669,41.7930246,25.309,26.791
2838.48,3039.39,49.603847,41.7817669,25.271,26.369
1139.45,1278.11,49.5609681,41.7702468,25.303,26.711
2799.21,664.09,49.5631768,41.7947706,25.298,26.708
2621.21,337.8,49.5562736,41.7943682,25.362,26.986
3091.65,169.76,49.5570011,41.8012851,25.325,27.035
2637.99,1154.96,49.5702923,41.7899385,25.34,26.764
3970.67,3615.18,49.6222691,41.792837,25.361,26.703
254.34,1140.57,49.5518907,41.7598099,25.327,26.621
2560.06,2763.82,49.5970411,41.779806,25.361,26.902
147.21,1365.26,49.5548927,41.7571759,25.366,27.016
3342.02,477.9,49.564148,41.8027079,25.349,26.777
1864.73,951.61,49.5609441,41.7812937,25.378,26.681
2581.76,1076.19,49.5685249,41.7896734,25.357,26.806
4058.27,985.76,49.5782425,41.8088994,25.467,26.705
3535.34,497.41,49.5659531,41.8050471,25.435,27.16
2857.89,3167.55,49.6061728,41.781284,24.871,27.561
2323.81,4114.34,49.6181851,41.7691312,25.386,26.71
3136.45,155.44,49.557099,41.8019343,25.394,26.71
3366.11,1014.53,49.5734548,41.7999641,25.449,26.711
1483.49,341.28,49.5476668,41.7799283,25.383,26.927
2094.04,91.88,49.5480773,41.7890832,25.452,27.195
1310.98,1286.2,49.5624122,41.7723748,25.722,26.111
2298.98,366.53,49.5543072,41.7901209,25.409,26.745
3224.13,3472.64,49.6141506,41.7841892,25.487,26.473
826.81,2959.35,49.5871512,41.7567307,25.624,27.595
2981.59,1394.33,49.5769799,41.7929327,25.466,26.879
3075.11,3637.29,49.6158115,41.7813644,25.509,26.743
4019.66,4019.59,49.6295153,41.7911565,25.453,26.746
1447.25,2211,49.5791651,41.7688469,25.671,26.24
810.93,3386.35,49.5942835,41.7541019,25.51,27.938
4077.63,2875.42,49.610513,41.7984007,25.47,26.831
3804.73,263.91,49.5640362,41.8097879,25.474,27.251
3281.87,2507.7,49.598193,41.7904088,25.551,26.79
2959.98,3639.09,49.6149637,41.7798954,25.512,27.224
2105.73,3587.35,49.6075691,41.7693658,25.797,26.244
3089.92,369.46,49.5603832,41.8001288,25.663,27.42
1722.09,973,49.560221,41.7793644,25.596,26.997
3587.16,761.31,49.5708349,41.8042044,25.509,27.224
2525.38,1523.39,49.5756963,41.7864177,25.58,27.394
1098.56,1222.97,49.5597197,41.7700418,25.603,26.593
3965.79,687.36,49.5724639,41.8094231,25.907,26.231
61.63,161.96,49.5337946,41.7629239,25.555,27.395
916.73,3212.21,49.5921318,41.7564327,25.565,27.182
1395.62,478.39,49.549328,41.7780359,25.983,26.378
2719.92,878.7,49.5662207,41.7925465,25.967,26.297
1970.36,1541.01,49.5717661,41.7792837,25.775,26.945
1390.9,969.57,49.55764,41.7751863,25.671,26.912
1202.63,2452.46,49.5814036,41.7643745,25.702,27.253
758.09,1764.65,49.5663307,41.7626494,25.692,27.603
2803.04,1915.38,49.5844751,41.7877085,25.641,27.741
2590.35,1513.83,49.576029,41.7872954,25.713,26.983
3301.39,1997.11,49.5896638,41.7935592,25.691,27.176
3596.36,1189.61,49.5781865,41.8018871,25.9,26.622
670.27,3505.47,49.5952348,41.7516422,25.682,27.082
352,3556.88,49.5936825,41.7473169,25.713,27.001
2548.04,1383.87,49.5734976,41.7874978,25.714,27.064
3514.87,2407.29,49.5982635,41.7939322,25.711,27.007
465.02,894.03,49.5493055,41.7638803,25.737,27.438
1801.03,84.8,49.5457253,41.7854095,25.703,27.214
797.56,2392.46,49.5772979,41.7595822,25.72,27.458
4111.26,929.54,49.5776907,41.8098904,25.724,27.497
3379.27,912.16,49.5718148,41.8007126,25.868,26.653
489.28,3520.11,49.5941042,41.7492655,25.718,27.285
2414.13,780.26,49.5622173,41.7892302,25.745,27.2
3356.59,2081.41,49.5915175,41.7937794,25.777,27.401
3175.2,185.04,49.5578976,41.8022573,25.959,26.546
2259.82,1607.74,49.575106,41.7825729,25.775,27.073
3574.41,951.9,49.5739779,41.8029598,25.778,27.056
1368.66,949.91,49.5571365,41.7750161,25.779,27.202
673.7,3692.9,49.5984445,41.7506199,25.787,27.517
1512.58,636.79,49.552911,41.7786187,25.813,27.112
1618.61,3545.74,49.6031479,41.7634301,25.851,27.11
151.38,2550.62,49.5750621,41.7504943,25.815,27.335
2911.6,3381.94,49.6102253,41.7807451,25.953,27.448
1594.39,1850.09,49.5741537,41.7727626,26.052,26.637
1728.39,3249.2,49.5989471,41.7665075,25.855,27.362
3969.92,1999.49,49.5948026,41.8020172,25.961,27.201
2344.25,1451.13,49.5730877,41.7845329,26.26,26.511
684.13,807.21,49.5494985,41.7671505,25.962,26.889
1941.68,122.19,49.5474321,41.7869799,26.094,27.091
3204.18,3097.65,49.6076263,41.7860694,26.366,27.25
878.94,3096.08,49.5898711,41.756614,25.966,26.919
3430.72,942.54,49.5727234,41.801192,26.356,26.529
4000.94,2581.61,49.604934,41.7991,25.932,27.645
1503.86,2633.54,49.5867758,41.7671625,26.045,26.784
490.35,1802.34,49.5649318,41.759042,26.012,27.054
3173.7,3190.91,49.6089786,41.7851527,26.221,26.665
198.22,655.48,49.5432208,41.7618533,26.023,27.293
3207.09,2614.79,49.5994427,41.7888523,26.047,27.3
3409.4,2617.12,49.6010253,41.7914026,25.993,27.517
2919.07,3088.19,49.6052909,41.7825105,26.151,26.806
918.23,2173.68,49.5745002,41.7623547,26.062,27.417
2234.15,3387.13,49.6051468,41.7721317,26.111,27.019
3928.65,3265.76,49.6160103,41.7942926,26.176,26.888
3057.59,1433.06,49.5782176,41.7936758,26.283,26.753
968.48,264.67,49.5424432,41.7738355,26.071,27.214
888.65,3085.85,49.5897713,41.7567952,26.477,27.365
2106.36,443.51,49.5541484,41.7872423,26.272,27.047
697.03,3385.02,49.5933929,41.7526661,26.154,27.328
3358.9,388.89,49.5627633,41.8034275,26.488,27.979
1258.82,590.75,49.5501959,41.7756639,26.816,28.083
3589.85,160.1,49.5606334,41.8076543,26.255,26.905
2122.07,2023.97,49.5811298,41.7784617,26.424,27.011
3976.81,681.35,49.5724458,41.8095969,26.125,27.662
2076.72,2366.29,49.5866012,41.7759412,26.288,26.92
3267.95,3367.35,49.6126958,41.7853433,26.209,27.384
637.5,3463.44,49.5942712,41.7514659,26.197,27.76
289.74,848.86,49.5472035,41.7619152,26.588,26.78
650.64,3251.64,49.5907737,41.7528366,26.437,26.901
3715.69,3212.19,49.613475,41.791899,26.53,27.61
90.7,477.7,49.5393814,41.7614998,26.224,27.972
3806.59,3475.64,49.6186457,41.791552,26.343,27.092
608.68,3650.4,49.5972271,41.7500377,26.239,27.275
222.7,29.48,49.5327691,41.7657176,26.541,26.91
2689.13,974.46,49.5676139,41.7916122,26.437,27.338
2157.07,738.6,49.5595507,41.7862089,26.488,28.035
3154.28,1322.48,49.577075,41.7955295,26.346,27.512
1658.51,3071.49,49.5953953,41.7666324,26.613,26.889
2121.11,2305.21,49.5859016,41.7768509,26.531,27.014
2917.63,3140.48,49.6061684,41.7821949,26.436,27.113
3659.98,3625.8,49.6200787,41.7888402,26.416,27.084
2904.85,1405.09,49.5765779,41.7918991,26.277,27.794
785.93,2686.55,49.5822054,41.7577633,26.444,27.023
1712.28,3342.89,49.600416,41.7657706,26.469,27.201
3130.58,167.67,49.5572622,41.8017904,26.321,27.79
2093.55,496.55,49.5549525,41.7867787,26.375,27.741
1475.53,1313.11,49.564123,41.7743074,26.509,27.589
2575.03,2643.45,49.5951099,41.7806801,26.313,27.555
527.5,1348.13,49.5574974,41.7620931,26.341,27.527
2344.91,777.83,49.5616486,41.7883667,26.452,27.195
1738.07,816.28,49.5576791,41.7804572,26.462,27.772
1307.69,1600.81,49.5677334,41.7705457,26.518,27.992
2970.75,2569.09,49.5968637,41.7861173,26.661,27.06
86.34,659.5,49.5424375,41.7604123,26.526,28.016
2052.1,1501.3,49.5717141,41.7805453,26.409,28
1466.59,903.02,49.5570855,41.7765237,26.706,27.443
661.82,3791.73,49.6000325,41.7499074,26.717,27.235
3710.26,1078.99,49.5771742,41.8039592,27.113,27.53
2977.79,1159.32,49.5729562,41.7942201,27.171,27.699
994.13,3078.27,49.5904464,41.7581749,27.025,27.837
462.87,3509.12,49.5937162,41.7489933,26.598,27.641
3724.63,3823.12,49.623925,41.7885366,27.062,27.064
3115.53,167.15,49.5571387,41.8016026,26.775,27.49
293,1485.04,49.5580379,41.7583433,26.645,27.251
3647.16,2076.12,49.5936435,41.7974916,26.859,27.246
3571.98,647.73,49.5687881,41.8046574,26.511,27.84
221.8,1124.49,49.5513697,41.7594888,26.65,27.422
860.3,1966.48,49.5705385,41.762798,26.959,27.542
1763.2,2696.08,49.5898151,41.7700934,26.8,27.448
2601.71,3484.69,49.6096075,41.7762342,27.011,27.251
2492.17,212.39,49.5531586,41.793445,27.258,27.198
2276.35,1833.57,49.5790699,41.781499,26.692,27.828
2456.64,907.86,49.5647102,41.7890441,26.672,27.595
3782.88,2491.38,49.601737,41.7968501,27.064,27.341
722.79,3533.16,49.5961054,41.7521503,26.7,28.016
1857.9,537.59,49.553855,41.7835589,27.008,27.778
3714.51,139.72,49.5612369,41.80935,26.698,28.113
1940.11,3975.42,49.6128987,41.7650599,26.909,27.4
3370.1,917.38,49.5718336,41.8005667,27.131,27.728
2468.93,194.23,49.5526728,41.7932536,27.023,27.41
1526.28,2085.07,49.5776276,41.7705641,27.209,27.49
968.66,2144.9,49.5743954,41.7631574,27.331,27.795
3844.19,3208.75,49.6143969,41.7935468,27.019,27.58
2194.87,1805.95,49.5779796,41.7806234,27.014,27.588
693.09,168.07,49.5387048,41.7708933,27.138,27.759
4054.33,858.77,49.5760534,41.8095711,27.08,27.771
287,424.82,49.5399769,41.7642882,27.313,27.899
562.9,1205.01,49.5553351,41.7633547,27.181,27.85
3752.06,259.18,49.5635544,41.8091472,27.13,27.511
3774.91,1068.38,49.5774867,41.8048388,26.925,27.967
2668.94,249.46,49.5551354,41.7954749,27.533,27.779
1725.02,384.08,49.5502337,41.7827466,26.957,27.715
3455.24,1882.74,49.5888929,41.796159,27.059,27.436
2350.11,1719.69,49.5776967,41.783081,27.113,27.867
2715.48,3562.47,49.6117968,41.7772333,27.068,27.756
982.14,979.63,49.5546978,41.7699484,27.053,27.547
3330.88,399.71,49.5627337,41.8030109,27.059,27.548
2239.7,1159.75,49.5673386,41.7848635,27.375,27.522
2622.27,1250.84,49.5718022,41.7891944,27.319,27.825
3179.69,3368.8,49.6120471,41.7842168,27.069,27.844
3076.39,843.99,49.5683473,41.7972614,27,27.909
3793.48,3285.92,49.6153215,41.7924653,27.16,27.544
222.8,2875.49,49.5811245,41.7495531,27.353,27.955
3356.74,2906.95,49.6055492,41.789087,27.276,27.65
3549.99,321.6,49.5630756,41.8062316,27.235,27.69
2982.02,924.57,49.5689979,41.7956076,27.1,28.089
3170.47,2631.27,49.5994435,41.7882945,27.181,27.792
3662.65,3932.57,49.6253118,41.7871285,27.442,27.737
2287.1,1058.46,49.5659782,41.7860398,27.208,28.013
339.71,221.43,49.5369218,41.7661111,27.257,27.922
769.41,974.36,49.5529883,41.7672821,27.3,28.003
3235.04,3667.61,49.6175468,41.7832182,27.168,27.828
3938.15,3262.69,49.6160306,41.7944304,27.432,27.813
1569.12,324.53,49.5480342,41.7811087,27.192,28.114
1498.45,343.9,49.5478252,41.780103,27.484,27.969
1759.77,842.43,49.5582889,41.7805837,27.484,28.162
1531.72,961.27,49.5585716,41.7770183,27.222,27.979
407.39,1218.01,49.5543718,41.7613099,27.499,27.853
3160.58,154.01,49.5572586,41.8022482,27.329,28.068
