x,y,RA,DEC,F814W,F475W
1188.377,514.072,49.2853134,41.572056,25.037,26.43964
2594.582,1981.33,49.3144133,41.57719,25.317,26.367
3043.348,3108.304,49.3320485,41.5751441,25.449,26.68344
1084.657,3117.076,49.3175242,41.5565269,25.067,26.4244
2504.959,1545.14,49.3082155,41.5787783,25.185,26.73496
715.035,2007.739,49.3007081,41.5592225,25.345,26.6444
2497.46,2819.99,49.3243379,41.5716165,22.491,23.32968
2569.89,2139.03,49.3162498,41.5761098,21.843,24.41356
3073.7,1725.43,49.3147725,41.583198,21.827,24.9648
1230.09,2466.84,49.3103944,41.5615755,21.833,25.46728
3215.84,1403.96,49.31176,41.5863424,22.019,24.37612
2055.95,2735.56,49.319969,41.567903,21.908,25.55156
1936.83,3365.65,49.3270624,41.5632513,21.977,24.97676
2088.61,2799.72,49.321026,41.567854,22.012,25.54884
547.52,3721.9,49.3211963,41.5480891,22.096,25.12592
1946.74,1067.61,49.2980154,41.5761895,22.12,26.36444
3719.52,1005.51,49.3104731,41.5933446,22.133,25.25224
3583.22,1784.62,49.3193305,41.5876976,22.199,25.17904
3417.38,2383.75,49.3256846,41.5827761,22.173,25.63908
2497.06,2822.73,49.3243696,41.5715974,22.85,23.9694
1073.88,3795.37,49.3260589,41.5526683,22.33,25.57568
470.74,371.98,49.2781768,41.5660799,22.437,25.82768
992.06,915.54,49.2889582,41.567987,22.653,25.408
54.79,889.99,49.2816367,41.5592421,22.67,26.17204
1113.83,1428.36,49.2963667,41.5662764,22.704,25.53092
4115.28,2256.14,49.3292839,41.5901054,23.156,24.43896
1851.77,3258.42,49.3250683,41.5630444,23.033,24.947
4049.84,2997.44,49.3381898,41.58534,22.854,25.58
1833.44,880.61,49.2947989,41.5761601,23.008,27.97744
1678.71,3216.79,49.3232478,41.5616365,22.985,27.02644
1669.59,2293.16,49.3114767,41.566713,23.051,27.23048
1540.21,979.55,49.2938629,41.5728269,22.985,26.23764
1355.07,362.8,49.2846631,41.574517,23.216,27.0266
3584.44,1533.96,49.3161624,41.5891103,23.236,26.54084
2327.34,1624.15,49.3079122,41.576688,23.652,25.0266
3450.86,661.79,49.3041081,41.5927184,23.711,24.99048
1089.24,2083.15,49.3044806,41.5623844,23.745,25.02912
1289.19,546.82,49.2865036,41.5728643,23.743,25.106
3928.15,3907.2,49.3488084,41.5790986,23.44,27.6508
3117.06,2004.86,49.3186381,41.5820471,23.389,26.18924
591.29,237.07,49.2773668,41.5679766,23.464,27.57156
693.1,918.4,49.2867622,41.5651362,23.842,25.19456
330.24,3859.85,49.3213207,41.5452581,23.651,28.21444
1371.7,700.07,49.2890622,41.5727905,23.535,26.7946
