x,y,RA,DEC,F814W,F475W
523.75,2156.05,49.9528067,41.7123703,23.482,24.89604
2298.65,2826.55,49.9587122,41.7327809,23.185,27.49788
625.56,2184.51,49.9529995,41.7135248,23.126,26.46912
2486.56,3463.51,49.967593,41.7358629,23.556,24.96772
1047.45,3888.94,49.9769339,41.7208904,23.233,26.80464
3240.1,4149.77,49.9759614,41.7451811,23.456,25.2656
1463.61,2502.57,49.955809,41.7231645,23.264,27.39708
374.66,1442.53,49.9427289,41.7095849,23.289,26.33052
2972.32,1879.8,49.9434324,41.7385711,23.739,24.98716
818.59,726.02,49.9313123,41.7132482,23.688,25.05912
3729.6,2923.33,49.9570016,41.7485136,23.355,26.371
395.64,1512.43,49.9437022,41.7099272,23.363,26.98452
2180.06,2749.21,49.9578429,41.7313642,23.451,27.46228
846.52,2223.92,49.953092,41.715994,23.562,27.8482
1688.37,812.04,49.9306655,41.7228552,23.514,26.70632
3825.58,1757.48,49.9397838,41.7476587,23.721,27.84712
1014.38,1469.85,49.9417302,41.7165923,23.703,27.04844
718.95,492.48,49.9281251,41.7117827,24.028,25.56384
948.16,2316.21,49.954216,41.7172506,23.926,28.78988
1297.11,1807.67,49.9460389,41.7202202,23.924,27.4214
2679.46,4277.07,49.9790399,41.7392855,23.946,27.15108
3333.25,352.44,49.9203649,41.7400077,24.413,25.689
2461.29,3755.91,49.9719132,41.7360634,24.161,27.94608
2229.18,1184.4,49.9349136,41.7293488,24.243,29.04192
3479.91,2628.57,49.9532465,41.7453159,24.54,25.77656
1208.59,763.56,49.9310073,41.7175542,24.469,25.99556
2045.25,4065.57,49.9773364,41.7320384,25.063,25.55832
1500.4,2568.35,49.956688,41.723672,25.393,25.5844
55.52,46.98,49.9230807,41.7038349,24.692,26.05152
586.85,1810.55,49.9476314,41.7124943,24.658,26.0732
2638.95,628.86,49.9259155,41.7329023,24.446,28.4654
887.07,809.43,49.9323788,41.7141297,24.843,25.94152
810.11,725.66,49.9313256,41.7131554,24.686,26.18124
753.86,2540.04,49.9579037,41.7155002,24.785,26.061
757.19,773.26,49.9321353,41.712657,24.699,26.1838
2023.82,729.24,49.9287246,41.7263711,24.562,28.5698
2913.27,1332.53,49.9355789,41.7370361,24.543,27.82464
1879.44,1756.22,49.944017,41.7264746,24.507,27.13208
2153.07,3121.61,49.9633333,41.7316766,24.566,27.9532
179.85,850.87,49.9345284,41.7064999,24.689,28.78264
710.26,656.19,49.930531,41.7119553,24.954,26.38312
3572.23,1183.31,49.9319618,41.7439648,24.912,26.536
1514.38,197.27,49.9220814,41.7199582,24.681,27.97424
3177.31,248.79,49.9191943,41.7381412,25.041,26.27524
910.39,3421.67,49.9704183,41.7186387,25.082,26.30348
2747.06,3127.46,49.9621231,41.7381515,25.41,26.15124
2143.72,1390.99,49.9381133,41.7287556,25.113,26.42264
3725.34,1703.44,49.9392146,41.7464796,25.099,26.36572
3527.6,4055.66,49.9739619,41.7481574,25.096,26.48336
2286.6,968.43,49.9316384,41.7296215,25.752,26.12552
3441.62,4083.33,49.9745529,41.7472665,25.052,26.67948
817.7,782.74,49.9321413,41.7133311,25.162,26.58764
621.38,693.54,49.9312698,41.7110488,25.227,26.52852
1623.15,2250.68,49.9517875,41.7244907,25.347,26.478
1570.47,3042.81,49.9634545,41.725207,25.157,26.70676
1199.18,752.19,49.9308621,41.7174333,25.155,26.68736
3775.01,1366.24,49.9341869,41.7464703,25.326,26.54052
846.19,715.11,49.931093,41.7135308,25.209,26.57316
786.32,758.14,49.9318512,41.7129494,25.311,26.70184
728.21,721.56,49.9314448,41.7122573,25.272,26.5828
24.34,42.97,49.9230904,41.703489,25.284,26.6586
839.02,785.3,49.932132,41.7135673,25.155,26.8834
4054.77,1829.47,49.9403332,41.7502706,25.363,26.75152
3806.71,1531.39,49.9365268,41.7470846,25.454,26.672
799.24,769.04,49.9319819,41.7131078,25.432,26.7544
3285.75,426.03,49.9215422,41.7396108,25.457,26.72256
55.77,3063.97,49.967065,41.7087546,25.577,26.73468
82.68,604.96,49.9311557,41.7050411,25.572,26.68908
4008.54,2804.27,49.9546558,41.7513558,25.471,26.87228
2994.05,3581.29,49.9682046,41.7415783,25.639,26.7352
780.06,729.97,49.9314541,41.7128353,25.625,26.7386
3894.57,2374.25,49.948631,41.7494149,26.185,26.52024
603.03,836.56,49.9333951,41.7110824,25.672,26.8958
707.83,332.21,49.9258127,41.7114001,25.59,26.96692
2635.94,2528.77,49.9536329,41.7359672,26.153,26.65992
765.52,555.56,49.928943,41.7123925,25.624,27.0392
1862,1420.35,49.9391569,41.7257372,25.431,28.52356
4023.43,3330.67,49.9623033,41.7523749,25.907,26.84428
2907.72,2286.13,49.9495004,41.7385301,25.49,28.08376
3689.4,4009.19,49.9729312,41.749843,26.087,26.93844
1357.33,869.47,49.9322265,41.7193459,25.687,27.22052
163.49,2505.93,49.9586939,41.7090188,25.483,27.948
3553.82,1933.71,49.9429485,41.7449881,25.579,27.63916
436.29,2885.32,49.9636308,41.7126057,25.86,27.04088
2292.46,1851.91,49.9445106,41.7311259,25.882,27.02228
782.01,3237.75,49.9680161,41.7169422,26.278,26.9334
753.38,3296.11,49.9689295,41.7167255,25.746,27.33172
3441.17,1987.56,49.9439801,41.7438498,25.825,27.12188
1261.17,3902.73,49.9766694,41.7232391,26.127,27.66864
2592.72,625.36,49.9259656,41.7323934,26.961,27.76488
2445.92,621.53,49.9262308,41.7307894,25.685,27.56304
1841.44,3882.88,49.9751158,41.729523,25.768,27.37344
2616.99,3923.78,49.9740225,41.7380312,25.863,27.38492
1335.91,3428.12,49.9695851,41.7232809,25.996,27.23952
2906.8,3280.4,49.9640057,41.7401391,26.811,26.99776
868.13,671.43,49.9304081,41.7136984,26.065,27.12988
2247.02,2928.65,49.960314,41.7323852,26.143,27.10928
3922.99,315.02,49.9185283,41.7463651,26.166,27.13808
278.11,3771.55,49.9768976,41.7123255,25.978,27.41872
1121.53,1135.63,49.9366228,41.7172136,26.116,27.30268
2290.87,3741.59,49.9720757,41.7341852,25.997,27.31128
2739.11,2039.8,49.9462755,41.7362936,26.631,27.1298
1024.9,888.35,49.9332283,41.7157585,26.043,27.51736
3516.75,935.71,49.9284713,41.742957,27.102,26.9454
2199,2313.87,49.9514522,41.7308614,25.94,27.5814
1354.3,3896.21,49.9763715,41.7242423,25.908,27.91132
304.04,322.75,49.9265576,41.7069899,25.934,27.65196
2558.66,719.25,49.9274094,41.732176,26.669,27.26756
2796.97,3725.61,49.9707395,41.7396679,26.502,27.42188
512.14,3779.47,49.9765034,41.7148857,25.846,27.9398
3855.57,542.28,49.9219911,41.7460024,26.435,27.1774
2033.5,775.15,49.929373,41.7265514,26.713,26.99488
1239.65,930.21,49.9333694,41.7181642,25.965,27.8616
1422.62,3765.32,49.9743138,41.7247731,26.434,27.26804
1978.82,3737.26,49.9726926,41.7307815,26.471,27.27836
3535.84,3840.26,49.9708014,41.7478968,26.89,27.09532
2519.82,486.21,49.9240956,41.7313729,26.069,27.65356
925.14,620.57,49.929542,41.7142359,26.177,27.5284
469.16,510.23,49.9289299,41.709093,26.056,27.8946
1170.7,206.52,49.9229679,41.7162327,26.135,27.72304
970.73,88.57,49.9216855,41.7138637,26.787,27.31944
2505.55,637.36,49.9263313,41.7314643,26.793,27.32428
2169.9,347.13,49.9228328,41.7273374,26.293,27.5458
1066.98,762.77,49.9313053,41.7160117,26.246,27.61944
400.97,568.94,49.9299349,41.7084466,26.495,27.6028
1812.4,3401.31,49.9681555,41.7284237,26.357,27.5924
1115.87,1757.45,49.9457023,41.7181657,26.322,27.64904
885.71,923.22,49.9340409,41.7143005,26.467,27.5864
3917.74,2442.32,49.9495734,41.7497779,26.31,27.7136
3828.45,3697.18,49.9680759,41.750849,26.37,27.71212
784.85,2750.4,49.9609035,41.71618,26.909,28.11656
562.97,166.99,49.9237206,41.7095538,26.46,27.62116
2645.3,862.48,49.9293089,41.7333527,26.462,27.69392
1972.32,4204.62,49.9795234,41.7314706,26.798,27.52416
2064.83,3911.1,49.9750407,41.7320004,26.467,27.9866
545.35,734.51,49.9320333,41.7102882,27.242,28.1816
2056.05,188.09,49.9207625,41.7258386,27.133,27.39516
2009.23,3261.34,49.9656849,41.7303384,26.812,27.5892
2477.84,483.49,49.9241478,41.7309115,27.082,27.73044
3410.24,608.32,49.9239288,41.7412634,26.555,28.02008
2237.32,1554.67,49.9402959,41.7300412,27.118,28.29888
2943.59,3128.1,49.9617038,41.7402916,26.578,28.19272
885.26,715.06,49.9310068,41.713956,26.611,28.1364
532.13,270.86,49.9253024,41.7093877,26.931,27.80564
2426.45,3242.77,49.9645043,41.7348494,26.825,28.28312
881.28,2499.64,49.9570366,41.7168213,27.069,27.707
1399.43,2505.64,49.9559938,41.7224709,26.925,27.79848
3737.49,665.46,49.9240463,41.7449184,27.221,28.22324
3796.75,3464.96,49.9647571,41.7501261,26.786,28.13972
1644.43,4040.25,49.9778402,41.7276344,27.097,27.91132
564.8,3829.52,49.9771186,41.7155403,27.042,28.1846
472.92,2875.38,49.963406,41.7129882,27.191,28.05288
1002.21,342.37,49.9253172,41.7146207,27.15,27.99448
949.17,1262.27,49.9388459,41.7155441,27.083,28.3184
2965.83,3247.37,49.9633951,41.7407278,26.791,28.39528
1200.04,3712.23,49.9740244,41.722264,26.651,28.70304
862.45,1555.62,49.9433126,41.7150785,26.976,28.26128
3625.73,1835.65,49.9413609,41.7456109,27.094,28.27372
2076.77,2090.95,49.9484678,41.7291678,26.877,28.51608
1257.03,3827.38,49.9755796,41.7230716,26.86,28.14064
443.86,3380.45,49.9708338,41.7134936,27.195,28.02788
1394.54,698.06,49.9296457,41.7194712,26.858,28.424
2397.13,1889.03,49.9448233,41.7323257,27.294,28.06656
1953.46,3936.01,49.9756467,41.7308287,26.833,28.58112
3392.67,1426.24,49.935898,41.7424067,27.307,28.28952
3581.52,3484.71,49.9655146,41.7478156,27.116,28.4036
1597.38,3199.74,49.9656845,41.7257553,27.165,28.56048
3348.32,803.86,49.9269165,41.7409086,27.046,28.58068
