x,y,RA,DEC,F814W,F475W
3338.03,3574.1,49.3373309,41.3884949,24.16,24.847
3398.59,3186.59,49.3301443,41.3877183,23.923,25.474
3692.59,343.99,49.2782498,41.3800142,24.1,27.513
2920.98,3470.74,49.3377688,41.3825363,23.932,25.537
3144.76,2909.09,49.3266141,41.3832164,23.905,25.669
3671.18,3474.05,49.3337493,41.3925099,23.977,25.359
2863.79,2734.35,49.32505,41.3787733,23.996,25.359
1099.72,921.81,49.3025834,41.3479559,24.028,25.406
3171.31,3688.92,49.340269,41.3867496,24.036,25.443
3697.65,2949.86,49.3243288,41.3907229,24.04,25.851
2853.57,3425.56,49.3373357,41.3814571,24.077,25.379
592.71,3286.85,49.3471649,41.3508743,24.091,26.345
3629.09,2316.18,49.3134885,41.3872267,24.154,25.32
737.07,629.33,49.2993843,41.3419473,24.125,25.513
3479.4,2586.45,49.3190852,41.3863426,24.065,25.541
3476.32,3009.79,49.326593,41.388029,24.136,25.558
3554.86,2440.12,49.3160854,41.3867471,24.215,25.811
3399.44,2291.41,49.3142996,41.3840769,24.188,25.624
3856.45,2592.02,49.3171327,41.3913709,24.184,25.732
2370.62,1859.94,49.3122626,41.3686575,24.251,26.812
3480.94,3123.38,49.328578,41.3885538,24.196,25.687
3893.56,715.15,49.2837214,41.3841988,24.206,25.914
4156.51,3244.1,49.3270405,41.3980153,24.273,25.601
4098.2,2938.44,49.3219481,41.395994,24.253,25.741
2162.98,1240.79,49.3024404,41.3633732,24.336,25.515
2582.95,1982.38,49.3132737,41.3719761,24.347,25.701
3253.21,1740.22,49.3053431,41.3798855,24.297,26.126
3412.96,1187.42,49.2946936,41.3797486,24.367,25.722
3456.11,3420.81,49.3339764,41.3894374,24.345,25.686
3339.12,2879.34,49.3250308,41.3856753,24.253,26.043
3145.53,2550.5,49.320265,41.3817634,24.292,26.013
1215.53,4087.61,49.3579474,41.3624075,24.36,25.633
2175.56,2891.64,49.3315744,41.3702778,24.341,25.941
455.47,3935.02,49.3593744,41.3516939,24.493,27.718
3349.24,2629.44,49.3205538,41.38479,24.252,25.785
3094.93,434.56,49.283107,41.372451,24.377,26.801
1893.95,2626.43,49.3284134,41.3654572,24.361,25.682
3576.1,2018.56,49.3085107,41.3853083,24.453,25.732
3617.97,2779.25,49.3217431,41.388969,24.346,25.727
2417.91,3861.5,49.3474168,41.3774504,24.389,25.69
3325.75,2957.33,49.3264835,41.385816,24.722,25.265
3484.36,3039.55,49.3270759,41.3882572,24.344,25.987
3329.64,2485.74,49.3181178,41.3839434,24.36,25.813
3327.16,2364.66,49.3159889,41.3834163,24.393,25.775
3215.97,2945.96,49.3268793,41.3843122,24.42,25.776
3252.55,2835.49,49.3247256,41.3843471,24.387,25.85
2123.73,1812.86,49.3127727,41.3651878,24.47,25.779
2844.32,1902.42,49.3104374,41.3751195,24.475,25.78
2869.63,3282.22,49.3347121,41.3810857,24.45,26.054
2867.8,2789.03,49.3259957,41.3790496,24.459,25.808
3465.79,2535.16,49.3182517,41.3859526,24.405,26.271
3076.85,2055.46,49.3118799,41.3788312,24.475,25.974
3091.56,2595.96,49.3213629,41.3812325,24.454,25.996
4025.5,2563.72,49.3157122,41.3934997,24.489,25.844
3878.92,1161.97,49.2917065,41.38583,24.508,25.779
3055.3,2829.21,49.3256871,41.3817028,24.448,26.015
2645.19,2376.99,49.3199162,41.3744129,24.503,25.898
2390.31,2676.59,49.3266025,41.3722516,24.494,25.993
3570.93,2582.31,49.3185141,41.3875408,24.438,25.939
3582.31,3372.59,49.3324369,41.3909162,24.509,25.871
2217.28,329.54,49.286028,41.3603718,24.649,25.561
3607.59,2775.91,49.3217405,41.3888175,24.485,26.053
3421.42,2643.26,49.3204058,41.3858047,24.471,25.844
3314.83,2586.25,49.3199768,41.3841569,24.473,26.227
1075.47,887.38,49.3021065,41.3474934,24.653,26.125
3041.83,3101.8,49.3305836,41.382636,24.551,26.135
1188.55,1813.82,49.317875,41.3527766,24.584,26.119
3805.51,2593.34,49.3174332,41.3907,24.661,25.725
1476.37,1314.26,49.3074749,41.3545584,24.766,28.017
2961.37,4141.57,49.3494201,41.3858077,24.636,25.96
3616.12,1774.11,49.3039677,41.3848415,24.66,26.18
3341.68,3275.32,49.3320239,41.3873247,24.657,26.042
3270.95,2776.6,49.3235835,41.3843511,24.585,26.195
3003.81,3119.17,49.3310976,41.3822021,24.69,25.999
3210.3,2334.64,49.3160934,41.3817424,24.674,26.465
3721.64,1898.02,49.3055859,41.3867482,24.683,26.483
3443.2,2308.16,49.3143579,41.3847262,24.69,25.949
3247.41,2705.23,49.3224487,41.3837474,24.61,26.112
2695.03,2433.74,49.3206492,41.3753062,24.746,25.986
2056.85,1422.59,49.3062334,41.3627067,24.742,25.997
2202.9,3932.05,49.3498331,41.3748832,25.022,25.683
2131.1,3277.18,49.3386368,41.37126,24.77,25.916
1094.24,2974.27,49.338912,41.3562586,24.908,25.738
3291.98,2709.61,49.3222838,41.384357,24.625,26.019
835.5,3748.16,49.3540061,41.3559783,24.863,27.903
3612.3,2041.88,49.3087263,41.3858841,24.748,26.056
3398.29,2977.78,49.3264509,41.3868625,24.86,27.277
372.67,1858.21,49.323095,41.3421262,24.732,26.174
2246.52,3824.96,49.3477013,41.3750258,24.75,26.024
3154.05,2535.94,49.319961,41.3818171,24.737,26.07
2315.49,448.65,49.2876,41.3621622,25.074,25.506
3219.28,2438.37,49.3178799,41.3822849,24.777,26.17
3917.52,2108.55,49.3082451,41.3902082,25.027,25.655
3154.54,3166.54,49.3311164,41.3843965,24.785,26.23
3947.02,3525.95,49.333168,41.3963838,24.797,26.255
2484.82,1504.62,49.305356,41.368723,24.859,26.102
1507.27,166.79,49.2870148,41.350282,24.914,26.307
3084.8,2786.45,49.3247701,41.38192,24.868,26.707
1958.19,2673.25,49.3288924,41.3665011,24.826,26.203
3265.27,2729.82,49.3227867,41.3840848,24.713,26.659
2159.53,3063.14,49.3346955,41.3707645,24.836,26.189
3315.16,2564.2,49.3195848,41.3840713,24.742,26.528
4016.62,1188.49,49.2914259,41.3877663,24.867,26.17
3189.07,2906.76,49.3263319,41.3837951,24.817,26.545
4080.78,1609.53,49.2985265,41.3903378,24.909,26.331
3251.3,2600.51,49.3205746,41.3833717,24.841,26.478
3230.56,2899.46,49.3259771,41.3843162,24.836,26.559
3272.96,2310.07,49.3153178,41.3824739,24.926,26.943
2595.09,1418.93,49.3032403,41.3698369,25.034,27.848
2870.21,3532.73,49.3391416,41.382115,24.922,26.405
3205.16,3608.29,49.3386582,41.3868702,24.916,26.303
3000.49,3175.15,49.3321062,41.3823864,24.915,26.737
325.95,870.01,49.3058758,41.3374725,24.93,26.336
3285.12,2859.56,49.3249744,41.3848777,24.858,26.386
3918.56,2456.13,49.3143901,41.3916408,24.921,26.51
3176.33,2580.62,49.3206304,41.3822953,24.911,26.583
3598.38,3896.03,49.3416131,41.3932642,24.97,26.394
874.12,61,49.28859,41.3414451,24.984,26.298
3394.89,2993.7,49.3267511,41.3868823,24.942,26.371
3854.37,3862.33,49.3396252,41.3965256,24.974,26.54
278.94,930.49,49.3072007,41.3370954,24.957,26.7
3842.84,2131.12,49.3090509,41.3893089,25.003,26.398
89.26,700.4,49.3041642,41.3336379,24.963,26.356
3088.05,2652.5,49.3223824,41.3814166,25.001,26.203
3154.75,2838.71,49.3253144,41.3830619,25.011,26.414
3452.65,2647,49.3203021,41.3862345,24.918,26.565
3795.8,3233.25,49.3288102,41.3931822,25.009,26.477
2950.65,2534.6,49.3210435,41.3791114,25.003,26.725
2951.54,3090.55,49.3308754,41.3813914,25.051,26.35
3229.75,2731.49,49.3230094,41.3836201,24.958,26.526
985.65,3061.08,49.3410374,41.3551709,25.003,26.537
3361.58,1237.65,49.2958619,41.3792717,25.356,25.921
1472.57,79.45,49.2856592,41.3494645,25.181,25.972
3382.64,2452.7,49.3172449,41.3845121,24.982,26.809
3486.81,2739.64,49.3217556,41.3870661,24.969,26.422
3858,2262.91,49.3113005,41.3900482,25.129,26.918
1116.49,928.84,49.3026165,41.3482072,25.207,26.416
1956.56,549.92,49.2913447,41.3578113,25.025,26.617
3392.99,2641.95,49.3205372,41.3854219,24.918,26.836
3484.52,1846.91,49.305972,41.3833918,25.054,26.458
3653.7,2714.11,49.3203961,41.3891775,25.047,26.559
3382.24,3024.56,49.327366,41.3868403,25.044,26.877
3487.89,2760.77,49.3221236,41.3871666,25,26.776
1947.83,2833.41,49.331782,41.3670169,25.077,26.807
2915.54,3516.94,49.3386159,41.3826525,25.097,26.743
4077.77,129.25,49.2723525,41.3842492,25.153,26.262
758.61,2292,49.3286687,41.3490198,25.087,26.483
3444.77,2784.18,49.3227723,41.3866897,24.973,26.379
3887.94,2958.84,49.3234528,41.3932859,25.104,26.676
3662.23,3008.47,49.3255587,41.3904918,25.085,26.658
3235.52,3341.43,49.3337709,41.386185,25.11,26.821
3264.94,2936.4,49.3264438,41.3849233,25.091,26.493
3763.16,2769.62,49.320783,41.3908572,25.134,26.525
1504.82,1276.58,49.3066538,41.3547822,25.143,26.593
1055.06,917.57,49.3027514,41.3473457,25.145,26.41
3502.51,2706.37,49.3210815,41.3871387,25.064,26.561
3450.16,3217.17,49.330405,41.3885278,25.163,26.474
3436.8,2579.35,49.3191913,41.385748,25.2,27.677
2945.83,1292.86,49.2991015,41.3739782,25.244,26.393
3999.52,738.45,49.2835566,41.3857005,25.159,26.617
115.45,685.69,49.3037617,41.3339255,25.126,26.723
3769.66,2424.83,49.3146463,41.3895363,25.193,26.673
3298.62,2682.36,49.3217655,41.3843339,25.173,26.674
3198.05,2659.69,49.3219114,41.3829063,25.172,26.686
3791.19,331.81,49.2774972,41.3812732,25.24,26.583
3795.76,2447.83,49.3149113,41.3899767,25.295,26.663
4088.15,2985.31,49.3228323,41.3960519,25.245,27.104
3566.86,3267.69,49.3306645,41.3902832,25.248,26.702
3123.8,2825.91,49.3252562,41.3825987,25.231,26.819
3566.53,2610.24,49.3190322,41.3875964,25.28,26.602
847.11,308.49,49.2931128,41.3420976,25.253,26.368
2691.53,3661.59,49.3423928,41.3802682,25.288,26.622
2753.1,2988.96,49.3301567,41.3783424,25.312,26.725
3498.1,1605.1,49.3016197,41.3825846,25.296,27.417
3631.16,2506.46,49.3168443,41.3880308,25.268,27.146
3866.9,2225.61,49.310592,41.390014,25.183,26.943
4054.06,446.85,49.2781005,41.3852327,25.335,26.747
2322.65,3688.32,49.3448701,41.3754796,25.226,27.347
3867.25,880.7,49.2867936,41.384526,25.41,27.874
3966.04,3627.07,49.3348543,41.3970487,25.509,26.245
3265.63,2380.97,49.3166122,41.382666,25.35,26.847
3472.74,1517.56,49.300209,41.3818905,25.473,26.333
2647.3,2827.68,49.3278784,41.3762799,25.326,26.871
3366.7,4133.03,49.3470666,41.3911545,25.359,26.694
1238.81,3207.89,49.342259,41.3591307,25.548,26.368
3527.34,2595.9,49.3189916,41.3870176,25.326,26.808
1286.7,340.52,49.2912872,41.3480638,25.411,26.81
2426.63,3909.66,49.3482215,41.3777625,25.549,27.883
1414.72,534.91,49.294028,41.3505573,25.733,26.175
2961.29,3304.29,49.3346044,41.3823927,25.424,26.858
59.75,678.52,49.3039378,41.3331568,25.666,27.751
1316.25,3074.55,49.3394797,41.3596151,25.49,26.632
2379.41,2993.4,49.3322666,41.3733993,25.439,26.911
3600.15,2948.13,49.3248285,41.3894215,25.408,26.909
3804.9,2150.29,49.3095966,41.3888835,25.689,26.237
3430.08,1249.39,49.2956967,41.3802289,25.63,26.701
3456.2,2783.94,49.3227059,41.3868404,25.344,26.746
220.17,808.27,49.3053594,41.3358162,25.665,27.03
3262.56,2724.27,49.3227032,41.3840262,25.361,27.031
3688.99,2433.69,49.315242,41.3885016,25.48,27.409
923.51,1883.91,49.3205554,41.349544,25.522,27.126
3814.99,564.29,49.2814804,41.3825393,25.508,26.853
1835.32,526.21,49.2915853,41.356105,25.537,26.686
1728.85,1886.42,49.3162213,41.3602458,25.54,27.017
175.49,1352.83,49.3152305,41.3374461,25.512,26.92
3549.45,2829,49.3229961,41.3882623,25.517,27.407
3161.07,2684.59,49.322553,41.3825169,25.499,27.321
3157.59,1983.49,49.3101673,41.3796093,25.555,26.881
3631.46,3123.31,49.3277582,41.3905518,25.529,26.979
102.46,1395.35,49.3163793,41.3366501,25.504,26.982
1401.69,1023.21,49.3027339,41.3523786,25.509,27.415
4029.38,2915.68,49.3219197,41.3949875,25.65,26.984
3123.23,2969.54,49.3278008,41.3831772,25.558,26.803
3096.01,3470.04,49.3368051,41.3848573,25.766,26.379
3480.08,1906.75,49.3070549,41.3835771,25.643,27.856
3484.01,1499.23,49.2998233,41.3819653,25.547,27.169
3322.04,3025.49,49.3277098,41.3860449,25.564,26.772
2871.95,2775.88,49.3257405,41.379051,25.554,27.209
3284.97,2528.72,49.3191212,41.3835257,25.55,27.292
3250.32,3433.64,49.3353221,41.3867575,25.577,27.251
2994.85,2455.9,49.3194107,41.379377,25.571,27.166
1313.2,905.87,49.3011403,41.3507247,25.606,26.955
3512.02,2938.46,49.3251367,41.388212,25.563,26.881
3131.85,1857.54,49.308079,41.3787534,25.638,27.226
658.34,769.92,49.3022984,41.3414763,25.932,26.302
3118.73,236.67,49.279477,41.3719582,26.184,26.583
3554.52,3152.5,49.3286932,41.3896495,25.597,27.481
3267.99,2611.24,49.3206737,41.3836371,25.543,27.414
3689.34,2734.37,49.3205607,41.3897333,25.601,27.059
3601.25,1488.91,49.2990026,41.3834795,25.663,26.844
860.35,1311.92,49.3107837,41.346371,25.817,27.66
3286.91,3028.29,49.3279503,41.3855899,25.615,26.906
2974.6,2968.3,49.3285869,41.3811988,25.628,27.049
1975.97,3429.34,49.3421717,41.3698208,25.738,26.664
3064.34,3478.52,49.3371273,41.3844714,25.668,27.232
4126.52,4231.43,49.3446788,41.4016438,25.676,27.634
3347.75,2413.29,49.3167373,41.3838881,25.625,27.131
571,776.05,49.3028818,41.3403419,25.696,27.024
65.65,865.33,49.3072085,41.3339978,25.682,26.983
2485.31,2449,49.3220596,41.3725842,25.671,27.339
3046.11,3588.62,49.3391746,41.3846783,25.667,26.965
3594.9,2827.21,49.3227173,41.3888584,25.697,26.852
3082.78,3347.54,49.3347093,41.384182,25.704,27.316
3712.7,3833.97,49.3398933,41.394529,25.74,27.174
3256.62,3273.79,49.3324592,41.3861892,25.998,26.848
152.09,720.7,49.3041814,41.3345548,25.761,27.475
3177.81,2732.63,49.323312,41.3829352,25.769,26.618
3100.4,3040.98,49.329189,41.3831655,25.646,27.181
3077.71,3186.79,49.3318924,41.383459,25.735,27.064
3889.54,3109.37,49.326108,41.3939213,25.887,27.359
3230.39,2821.12,49.3245919,41.3839943,25.715,27.331
2005.81,3711.67,49.3470046,41.3713681,25.899,27.861
2489.47,3134.53,49.3341653,41.3754361,25.747,27.599
3436.11,2963.57,49.3259938,41.3873066,25.737,26.962
2865.3,2452.53,49.3200557,41.3776434,25.762,27.142
3449.6,2219.63,49.3127567,41.3844498,25.856,27.498
63.74,1111.54,49.3115719,41.3349776,26.264,26.41
2112.64,1169.53,49.3014539,41.362414,26.649,27.372
3667.64,1692.35,49.3022407,41.3851916,25.877,27.758
3316.9,2957.44,49.3265336,41.385699,25.8,27.314
3729.93,2366.5,49.3138303,41.3887708,25.894,27.349
628.07,903.58,49.3048264,41.3416203,25.856,27.478
1281.32,919.93,49.3015623,41.3503589,26.058,26.689
3233.64,2908.74,49.3261246,41.3843949,25.861,27.79
3964.59,2988.84,49.3235668,41.3944259,25.871,27.174
3884.55,4037.29,49.3425577,41.3976397,26.354,26.871
1723.41,3256.56,49.3404872,41.3657631,25.899,27.441
1267.38,1541.68,49.3126335,41.3527124,25.906,27.765
2205.3,3035.77,49.3339626,41.3712605,26.022,27.091
3183.04,1813.78,49.3070263,41.3792543,26.017,27.697
3368.28,3564.33,49.3369936,41.3888566,26.085,26.659
4036.42,859.46,49.2854966,41.3866848,26.037,26.782
3160.05,1902.99,49.3087297,41.3793133,25.906,27.479
3095.44,2545.47,49.3204484,41.3810779,25.845,27.474
3154.62,2286.27,49.3155405,41.3808058,25.893,27.544
2780.68,1310.71,49.300316,41.3718587,25.943,27.215
1298.49,3388.8,49.3451349,41.3606606,25.941,27.326
2881.64,3847.2,49.3446441,41.383549,26.084,27.491
508.76,2017.17,49.3251663,41.3445815,26.079,26.894
2656.47,496.99,49.2865986,41.3668859,25.983,28.047
3416.87,2448.71,49.3169881,41.3849503,25.949,27.747
4019.71,3405.46,49.3306403,41.3968574,25.961,27.615
677.15,1676.9,49.3182338,41.3454286,26.248,26.749
3333.5,2445.67,49.3173878,41.3838311,25.945,27.778
3164.85,2730.15,49.3233386,41.382753,26.095,27.314
1084.01,3322.71,49.3451309,41.3575435,26.345,26.628
1646.89,4014.16,49.3543057,41.3678356,25.999,27.193
3660.14,364.02,49.2787809,41.3796654,26.054,27.192
2010.06,2374.37,49.3233234,41.3659703,26.16,26.934
3287.05,2652.67,49.3213031,41.3840592,26.023,26.928
3515.9,2738.85,49.3215834,41.387449,26.127,26.949
3517.9,2754.83,49.3218553,41.3875408,25.951,27.538
769.68,2945.06,49.3401586,41.3518304,26.03,27.913
2057.35,2933.58,49.3329588,41.3688795,26.159,26.877
111.2,839.21,49.306499,41.3344959,25.988,27.619
3801.79,3180.93,49.3278517,41.3930483,26.019,27.804
1397.67,241.31,49.288929,41.3491316,26.06,28.031
2346.87,847.47,49.294483,41.364208,26.052,27.723
3175.41,2695.15,49.3226619,41.3827504,26.004,27.61
3689.11,2404.54,49.3147255,41.3883842,26.114,27.826
2990.11,3672.16,49.3409572,41.3842755,26.051,27.514
1235.38,3871.03,49.3540083,41.3617884,26.384,26.79
3671.61,3166.71,49.3283079,41.3912619,26.15,27.778
3800.69,3119.42,49.3267691,41.3927827,26.63,26.698
3163.82,2720.15,49.3231673,41.3826985,26.155,27.271
2997.74,2737.55,49.3243783,41.3805646,26.167,27.19
162.41,398.77,49.2984338,41.3333772,26.139,27.581
3551.37,2941.15,49.3249703,41.3887454,26.294,27.071
3362.44,3178.69,49.330201,41.3872062,26.14,27.577
3143.07,2515.07,49.3196515,41.3815862,26.237,27.158
4100.25,2966.8,49.3224389,41.396137,26.179,27.341
3913.14,1429.55,49.2962545,41.3873773,26.373,27.046
3328.87,2462.93,49.3177184,41.3838401,26.388,27.221
2642.83,3709.98,49.3435137,41.3798189,26.239,27.193
3038.6,243.78,49.2800392,41.3709236,26.264,27.786
210.52,1849.94,49.3238299,41.3399398,26.166,28.059
3224.12,1359.72,49.2987697,41.3779455,27.083,27.199
3020.64,1117.29,49.2955885,41.3742542,26.715,27.413
3930.89,1662.92,49.3002871,41.388566,26.488,27.424
3334.26,2264.67,49.3141811,41.3831024,26.295,27.47
2027.02,1240.43,49.3031737,41.3615669,26.333,27.195
3464.28,2340.15,49.3148093,41.3851366,26.261,27.775
3369.84,228.39,49.2779629,41.3752576,26.4,27.058
2837.61,2785.6,49.3260992,41.3786348,26.389,27.262
1742.4,528.97,49.2921398,41.3548829,26.364,27.472
2211.53,3357.58,49.3396222,41.3726557,26.516,28.006
1414.96,4092.7,49.3569547,41.3650762,26.718,27.046
1545.08,1891.58,49.3173118,41.3578271,26.714,27.805
1748.11,3905.31,49.3518302,41.3687358,26.683,27.136
3382.22,1495.96,49.3003195,41.3806006,26.618,27.463
1216.2,3579.94,49.3489631,41.3603473,26.458,27.48
3428.67,2457.66,49.3170823,41.3851435,26.327,27.552
2227.31,1131.84,49.3001633,41.3637823,26.808,27.156
3481.74,3488.65,49.3350376,41.3900544,26.888,27.213
322.33,689.57,49.3027052,41.3366877,26.414,27.644
3747.27,448.79,49.279806,41.3811684,26.58,27.342
2374.2,4100.71,49.3518869,41.3778451,26.588,27.257
334.83,3182.99,49.3467284,41.347027,26.669,27.224
2758.27,464.78,49.2854747,41.3681056,26.942,27.662
398.18,2918.15,49.3417005,41.3467883,26.531,27.508
424.81,1504.61,49.316559,41.3413754,26.608,27.927
2903.63,2870.05,49.3272344,41.3798558,26.733,27.279
3642.57,2744.97,49.3210027,41.3891557,26.694,27.248
543.18,1485.77,49.3155823,41.34287,26.87,27.362
3066.98,3220.07,49.3325396,41.3834523,26.572,27.777
2788.18,3663.71,49.3419051,41.38156,26.644,27.297
2179.9,1157.27,49.3008711,41.3632568,26.849,27.166
884.47,3434.69,49.3481954,41.3553507,27.324,27.523
1728.26,2496.97,49.327024,41.3627293,26.909,28.035
3013.22,1886.98,49.3092453,41.3772987,27.264,28.052
2158.22,590.42,49.2909634,41.3606537,26.881,27.277
2614.31,2095.34,49.3151015,41.3728535,26.663,27.414
3564.58,2661.49,49.3199497,41.3877796,26.752,27.553
1319.64,2775.42,49.3341701,41.3584402,26.594,27.684
2516.7,3361.35,49.3380305,41.3767227,26.75,27.53
1312.71,2296.73,49.3257409,41.3563955,27.046,27.454
1811.24,1663.32,49.3118272,41.3604289,26.812,27.507
2716.05,1307.86,49.3006173,41.3709891,26.974,27.764
3437.41,2141.24,49.311436,41.383968,26.887,27.439
2835.47,3316.25,49.3354999,41.380771,26.66,27.638
1049.55,1265.3,49.3089304,41.3486923,26.739,27.518
2211.5,1450.05,49.3058778,41.3648718,26.746,27.732
1109.07,770.08,49.2998495,41.3474604,26.675,27.757
3886.91,2349.49,49.3126752,41.3907854,26.687,28.021
3769.25,3793.03,49.3388614,41.3951128,27.206,27.916
