x,y,RA,DEC,F814W,F475W
3322.22,4015.47,49.9135309,41.2404197,26.124,27.16684
330.02,667.42,49.9230052,41.1915181,26.148,27.25116
2582.35,1889.62,49.905395,41.2164146,26.062,27.50156
3831.19,3217.6,49.9008752,41.2361871,26.384,27.22732
764.74,1952.47,49.9280773,41.2059521,26.243,27.44128
2768.1,3262.45,49.9142124,41.2301431,26.208,27.57912
730.41,198.25,49.9143353,41.1896441,26.433,27.3726
2152.52,1224.25,49.9052686,41.2076973,26.853,27.87032
528.81,2766.23,49.9375267,41.2119865,26.049,27.82844
3128.79,3120.63,49.9086653,41.2310318,26.78,27.27532
450.44,2907.08,49.9396202,41.2128029,26.833,27.47912
3681.21,3700.75,49.9066073,41.2397111,26.721,27.29172
2369.8,2603.13,49.913749,41.2216728,26.305,27.6448
3115.64,410.31,49.8869489,41.2060733,27.021,27.22052
2217.14,637.92,49.8997481,41.2027078,26.493,27.46276
3643.05,1196.94,49.8868605,41.2164961,26.579,27.4026
3129.67,631.85,49.8885653,41.2081922,26.89,27.28556
3342.52,4271.88,49.9153541,41.2428963,26.275,27.65888
1194.35,510.25,49.9111946,41.1953252,26.535,27.58712
1885.27,3840.8,49.9296567,41.2300885,26.894,27.5088
3049.25,4285.81,49.9190462,41.241243,26.361,27.66484
455.47,3718.85,49.9461162,41.2202823,26.848,28.43952
3017.27,3288.65,49.9113831,41.2318968,27.046,27.4056
520.76,2218.93,49.933205,41.2069153,26.37,28.36056
3870.41,622.63,49.8794517,41.2126039,26.62,27.81944
775.52,3984.67,49.9443592,41.2246663,26.803,27.51408
3531.28,495.87,49.8825675,41.2093817,27.024,27.47988
3718.86,304.7,49.878736,41.2087653,26.875,27.59768
3408.88,313.04,49.8825859,41.2069603,26.889,27.66388
4044.17,1566.59,49.8849482,41.2223245,27.111,28.52968
1123.86,1288.73,49.918338,41.2020421,26.776,28.11
2725.79,4141.71,49.9218301,41.2379558,26.722,27.70336
1366.59,1562.46,49.9175868,41.2060286,26.691,28.17464
2712.08,679.32,49.8940436,41.2060928,26.867,28.45736
2188.09,640.59,49.9001241,41.2025559,26.67,28.08752
3804.59,2594.55,49.8961697,41.2303065,26.905,28.3434
1024.43,4154.72,49.9426963,41.2277391,26.853,27.897
3688.67,3706.91,49.906566,41.239813,27.087,27.84216
3217.7,4226.2,49.9165087,41.241719,27.148,28.2616
529.22,2224.13,49.9331438,41.2070144,26.828,28.21536
1569.54,325.92,49.9051305,41.1959117,27.18,28.50124
2119.15,773.32,49.9020363,41.2033557,27.069,28.36704
3712.11,3988.07,49.9085505,41.242536,27.15,28.35988
