x,y,RA,DEC,F814W,F475W
1341.12,1695.57,49.4328761,41.5308216,24.892,26.621
3039.66,1067.51,49.451983,41.5101343,24.885,26.161
3384.35,514.55,49.4635039,41.5074015,24.886,26.205
2809.01,544.7,49.4603157,41.5150389,25.238,25.649
798.94,947.75,49.4438196,41.5406947,24.918,26.299
3114.14,3449.91,49.4095265,41.5009147,25.178,25.725
1781.91,2468.53,49.4210168,41.5222248,24.945,26.555
550.83,3292.66,49.4005295,41.5359412,24.928,26.771
2435.75,3504.06,49.4054259,41.5098539,25.024,26.649
2103.37,680.12,49.4546353,41.5240666,25,26.456
3004.38,1376.71,49.4462652,41.5095433,24.998,26.941
3494.26,2607.87,49.4264034,41.4987069,25.061,26.446
1169.27,3694.01,49.3961709,41.5262353,25.018,26.763
918,2982.82,49.4077917,41.5320718,25.053,26.363
2807.62,496.2,49.4611808,41.5152246,25.054,26.549
3693.36,2136.06,49.4357954,41.4976557,25.205,26.742
3437.88,1097.84,49.4532705,41.5046719,25.241,27.136
2514.82,2721.64,49.4198469,41.5114912,25.306,26.419
2027.16,2959.56,49.4133244,41.5172306,25.242,26.513
2612.75,195.77,49.4656831,41.5188814,25.301,26.349
2863.27,3236.99,49.4121947,41.5050247,25.251,26.646
437.65,1589.01,49.4306282,41.5433442,25.213,26.891
249.5,1674.63,49.428222,41.5455802,25.407,26.196
563.36,221.75,49.4557858,41.5463663,25.194,26.908
420.8,1036.41,49.4404841,41.5454766,25.255,26.677
52.17,587.25,49.4468609,41.5519846,25.288,26.85
905.61,3975.38,49.3898981,41.5288099,25.288,26.996
4063.57,2383.69,49.433052,41.4918209,25.346,26.826
2780.27,3662.87,49.4041618,41.5046708,25.372,26.524
2204.77,3377.47,49.406635,41.5133984,25.407,27.023
2106.14,3318.44,49.4072407,41.5149291,25.345,26.802
1362.83,669.33,49.4514206,41.5340675,25.565,26.172
3113.01,2600.11,49.4247865,41.5038629,25.354,26.956
924.6,3133.45,49.4051152,41.5314629,25.52,26.288
1361.24,1329.72,49.4395439,41.5318125,25.375,26.93
1016.31,548.93,49.4519895,41.5391447,25.396,26.631
1813.26,1675.08,49.4354193,41.5245401,25.387,26.85
535.4,1190.2,49.4382475,41.5434045,25.361,26.879
950.97,4028.43,49.3891542,41.5280164,25.403,26.721
3897.35,3101.06,49.4194018,41.4915822,25.717,26.185
575.1,1539.91,49.4321442,41.5416644,25.503,27.565
3661.22,2046.32,49.4372594,41.4983975,25.562,26.605
731.71,3460.25,49.3983524,41.532929,26.209,27.714
1025.74,4082.59,49.3885262,41.5268234,25.444,26.814
2002.36,2362.24,49.4239427,41.5196257,25.584,26.979
3728.3,3524.15,49.411024,41.4923961,25.552,27.216
2915.09,729.34,49.457486,41.5129755,25.489,27.055
1779.95,3468.02,49.4030489,41.5188007,25.569,27.896
2778.54,810.8,49.455394,41.5145321,25.572,27.152
997.02,4065.13,49.3887073,41.5272701,25.572,27.555
697.97,1324.76,49.4365777,41.5407533,25.587,27.077
829.22,2031.87,49.4244729,41.5365484,25.665,27.493
3575.03,3053.63,49.4187687,41.4960822,25.832,26.458
1792.45,859.45,49.4499814,41.5276319,25.679,26.624
3003.39,839.74,49.4559086,41.5114071,25.639,27.476
3628.07,1713.9,49.4430783,41.4999897,25.755,26.828
2699.7,109.98,49.4676247,41.5180069,25.664,27.088
3205,3953.73,49.4008959,41.4979525,25.851,26.933
2487.18,2186.32,49.4293374,41.5137101,25.69,27.102
813.95,1048.71,49.442074,41.5401447,26.203,26.299
1596.74,2076.6,49.4272063,41.5260682,25.889,27.346
3448.21,3188.54,49.4157611,41.4973227,25.83,26.786
3949.2,338.25,49.4692687,41.5004085,25.739,26.874
3606.56,3949.36,49.402826,41.4925656,25.926,26.53
123.41,494.76,49.4488519,41.5513449,25.846,26.627
3872.03,4141.69,49.400596,41.48833,25.765,27.388
3671.05,3581.38,49.4097323,41.4929687,25.763,27.058
1457.42,1728.86,49.4328136,41.5291421,25.804,27.561
866.33,2882.06,49.4093641,41.5331148,25.818,27.303
2786.59,4100.54,49.3963291,41.503074,25.811,27.101
967.23,2202.63,49.42204,41.5341025,25.981,26.841
2636.16,2957,49.4161778,41.5090465,25.909,27.462
3987.83,3563.3,49.411517,41.4887695,25.99,26.71
3630.71,2144.25,49.4353598,41.4984703,26.375,27.222
3025.41,3805.59,49.4027286,41.5008801,25.879,27.341
1156.76,236.4,49.4582539,41.5383318,25.924,27.261
1491.7,3944.08,49.3931655,41.5210339,25.905,27.004
1938.88,3105.55,49.4102944,41.5179143,25.974,27.698
3923.32,3086.65,49.4197803,41.4912826,26.125,26.885
2267.14,2378.41,49.4248723,41.5160077,26.125,26.863
3673.41,1841.95,49.4409867,41.4989382,26.345,26.897
626.66,1698.09,49.4295386,41.5404251,26.434,26.609
3291.81,1015.74,49.4540734,41.5069201,26.109,27.372
2199.98,3895.15,49.3973126,41.5116749,26.17,26.87
3361.4,1658.87,49.4428393,41.5037672,26.043,27.433
3156.95,4165.31,49.3968741,41.4978681,26.122,27.562
254.93,3083.45,49.4029242,41.5406444,26.495,27.284
1110.46,1021.62,49.4439265,41.5362488,26.184,27.752
1294.01,3010.06,49.4090364,41.5269193,26.132,27.407
3288.36,624.57,49.4610856,41.5083141,26.208,27.905
2627.11,2645.91,49.4217249,41.5102419,26.207,27.204
2382.4,3654.06,49.4024852,41.5100536,26.188,27.188
1472.4,2030.53,49.4274612,41.5279,26.738,27.481
1422.35,3827.96,49.3949319,41.522368,26.357,27.067
2219.76,3884.63,49.3975929,41.5114451,26.155,28.005
835.27,1627.57,49.4317675,41.5378617,26.339,27.199
1066.65,4063.51,49.3890579,41.526339,26.184,27.773
2417.2,347.44,49.462058,41.5209901,26.227,28.047
3301.93,1138.89,49.4519074,41.5063596,26.389,27.834
3796.08,3956.73,49.4035675,41.4899906,26.419,27.144
2757.59,3695.6,49.4034693,41.5048629,26.24,27.71
3136.53,1979.65,49.4360412,41.5056866,26.543,27.005
2645.11,2957.66,49.4162072,41.5089238,26.402,27.043
2764.05,1414.16,49.4444861,41.5126477,26.443,27.259
3867.75,212.71,49.4711497,41.5019367,26.351,27.325
1229.78,2703.17,49.414255,41.5288429,26.546,26.953
1465.29,3489.52,49.4012111,41.5229594,26.277,27.663
1935.74,2603.93,49.4192929,41.519688,27.092,27.875
998.15,3706.61,49.3951548,41.5284937,26.312,27.867
1139.06,3589.19,49.397915,41.5270038,26.287,28.009
3163.2,1169.83,49.4507131,41.5081195,26.908,27.791
1841.22,3643.26,49.400183,41.5173712,26.5,27.552
2730.27,442.79,49.4617847,41.5164494,26.332,28.122
1072.3,998.6,49.4441646,41.5368415,26.548,27.938
1635.55,1976.25,49.4291885,41.5258923,26.758,27.214
1913.21,3250.43,49.4075729,41.5177594,26.858,27.32
326.19,59.29,49.4576147,41.5501171,26.494,27.717
226.12,1095.36,49.4385275,41.5478926,26.414,27.614
3128.85,2891.16,49.4196311,41.5026455,26.525,27.702
2107.17,3787.52,49.3988181,41.5132952,26.771,27.085
999.56,3645.15,49.3962657,41.5286871,26.416,27.988
3314.15,709.08,49.4596859,41.507676,26.56,27.85
3270.43,2529.56,49.426779,41.5019884,26.754,27.793
1770.83,3536.48,49.4017768,41.5186869,26.48,27.931
2264.66,293.85,49.4623193,41.5232272,26.53,28.128
3363.57,402.77,49.4654167,41.5080661,26.548,27.927
2801.35,770.18,49.4562289,41.5143652,26.635,27.361
989.71,3376.05,49.4010559,41.5297491,26.991,27.312
592.46,1285.99,49.4367885,41.5423065,26.6,27.897
2820.54,1476.42,49.4436275,41.511673,26.755,27.611
722.69,1374.94,49.4357896,41.5402477,26.741,27.426
2499.18,2900.97,49.416553,41.5110827,26.793,27.46
2278.23,417.06,49.4601675,41.5226202,26.613,27.938
466.47,584.06,49.4488263,41.5464214,26.854,27.474
2908.25,2746.61,49.4212113,41.5061121,27.031,27.362
2293.03,1057.99,49.4487177,41.5202126,26.906,27.554
2486.45,3271.18,49.4098434,41.509976,26.899,27.587
3942.59,4132.48,49.4010867,41.4874126,26.916,27.349
971.45,1001.09,49.4436553,41.5381898,27.078,27.493
3949.94,3949.07,49.4044144,41.4879472,26.867,27.887
603.28,354.19,49.4535886,41.5453729,27.029,27.81
3077.9,249.14,49.4668634,41.5124389,26.882,27.663
4073.98,3777.86,49.4080608,41.4868697,27.101,27.52
2962.97,1146.87,49.4502042,41.5108926,27.297,27.785
715.13,2404.26,49.4172539,41.5367983,26.935,27.871
2017.16,720.86,49.4535064,41.5250862,26.86,27.916
2124.39,400.72,49.4597533,41.5247464,27.1,27.86
850.51,84.23,49.4595798,41.5429765,26.952,27.788
3721.93,4180.46,49.3992076,41.4902154,27.125,27.726
3729.51,905.18,49.4580734,41.5014118,27.201,27.673
3077.44,4143.61,49.3968971,41.4990126,27.192,27.971
1397.21,3883.13,49.3938246,41.5225156,27.015,27.759
1874.15,894.87,49.4497209,41.5264106,27.136,27.541
3130.47,2123.66,49.4334261,41.5052715,27,28.054
2871.38,1726.36,49.4393709,41.5101273,27.148,27.842
1447.6,1944.59,49.4288914,41.5285301,27.395,27.865
1361.25,3434.97,49.4017113,41.5245474,27.323,27.95
2705.78,273.89,49.4647072,41.5173606,27.281,28.095
2959.63,3353.1,49.4105532,41.5033275,27.212,28.013
