x,y,RA,DEC,F814W,F475W
3467.83,755.53,49.5583286,41.4701186,26.802,27.174
1071.36,2470.15,49.5133877,41.4468679,26.614,27.65
2212.55,1046.12,49.5349737,41.4663788,26.717,27.709
1665.63,3735.84,49.524006,41.4291541,26.711,27.509
403.42,2827.5,49.5009042,41.4420585,26.823,27.747
551.54,3695.29,49.5033837,41.4299736,27.074,27.48
3326.18,1414.61,49.555495,41.4609997,27.02,28.19
2734.55,3550.29,49.5438621,41.4314813,26.711,27.783
1987.59,104.69,49.5310974,41.4795048,26.74,27.602
1006.17,1009.6,49.5126281,41.4671656,27.339,27.996
2967.49,3363.01,49.5482355,41.4340272,27.006,28.029
953.93,2444.05,49.5112201,41.4472574,26.903,27.431
367.12,3910.93,49.4999023,41.4270211,26.728,27.941
3458.71,517.56,49.558235,41.4734254,26.789,27.885
1738.48,1313.39,49.5261054,41.4627776,26.707,27.919
2677.95,194.48,49.5438656,41.4780964,26.978,27.998
3606.28,3984.79,49.5598706,41.4252415,27.15,27.978
2553.42,4131.63,49.5403254,41.4234508,26.9,27.625
1403.21,3587.67,49.5191912,41.4312725,27.07,27.727
2247.26,3883.81,49.5347325,41.4269639,26.95,27.706
3108.33,2762.31,49.5510335,41.4423358,27.039,28.005
2332.1,680.63,49.5373033,41.4714264,27.125,27.606
1206.49,278.92,49.5165654,41.4772664,27.27,27.843
2215.75,4119.63,49.5340755,41.4236964,27.349,27.918
636.09,288.74,49.5059898,41.4772611,27.31,28.051
1569.19,2741,49.5225271,41.4429917,27.37,27.84
2930.51,2703.48,49.5477578,41.4431947,27.351,28.171
1612.41,3099.51,49.5232169,41.4380031,27.448,28.009
