x,y,RA,DEC,F814W,F475W
2881.23,1560.773,49.4028165,41.7379262,25.468,27.408
1427.103,2851.883,49.3668933,41.7346305,25.036,27.402
1106.547,1295.361,49.3784272,41.7549558,25.289,26.846
3717.291,1928.924,49.411732,41.7271227,25.432,26.491
372.43,2457.94,49.3550245,41.7475148,19.62,23.371
269.12,3287.4,49.3446804,41.7388426,19.745,22.472
1258.12,2662.55,49.3664375,41.7381939,19.725,23.008
3482.6,1886.13,49.4087233,41.7295295,19.755,23.264
2476.42,625.65,49.4066339,41.7518756,19.842,22.604
3553.9,2797.7,49.4001815,41.7185463,19.958,22.343
1134.19,2248.41,49.3689135,41.7439065,20.077,22.275
3276.69,1093.82,49.4139449,41.7402108,20.1,23.104
2166.42,4116.66,49.3649963,41.714406,20.141,23.858
2602.81,2214.55,49.3917749,41.7327141,20.184,23.38
2096,2204.66,49.3841145,41.7368237,20.295,22.385
1536.03,3977.06,49.3568126,41.7209711,20.329,23.294
1281.06,3220.31,49.3608975,41.7316348,20.442,23.797
3859.62,515.04,49.4289948,41.742227,20.514,23.294
3004.41,2285.72,49.3971751,41.7287333,20.513,23.244
200.9,581.59,49.3722221,41.7703237,20.533,23.137
797.38,403.34,49.3832508,41.767659,20.615,22.714
206.77,2746.23,49.3494401,41.7455233,20.659,23.805
1383.12,622.44,49.389913,41.7605351,20.59,23.385
1147.14,171.6,49.3910624,41.7675505,20.718,22.553
1094.21,1724,49.3738419,41.7502182,20.629,23.321
4119.27,4225.52,49.3937553,41.697764,20.635,23.403
3990.11,3754.89,49.3967488,41.7041631,20.7,22.986
3894.95,2108.06,49.4126932,41.7237397,20.69,24.114
1638.09,2456.52,49.3744369,41.7375544,20.704,24.348
2144.89,1395.49,49.3934153,41.7456895,20.752,23.945
2994.98,2482.36,49.3949527,41.7265596,20.854,24.263
2223.82,957.67,49.3992529,41.7500724,20.816,24.483
3305.91,2969.52,49.3945678,41.7185379,20.94,25.575
647.39,2999.38,49.3535199,41.7391557,20.982,22.565
3463.41,2661.09,49.4002391,41.7208218,20.77,23.664
2565.39,3105.18,49.3817914,41.7228264,20.859,24.614
2297.84,1011.16,49.3998217,41.7488771,20.894,24.691
2529.41,1844.62,49.3945599,41.7375223,20.905,23.68
2053.93,2012.98,49.3854954,41.739347,20.985,24.799
217.79,2115.21,49.3562747,41.752653,20.943,23.716
1580.22,3149.81,49.3662262,41.7300829,20.988,24.446
1667.13,2257.62,49.3769834,41.7395997,21.054,24.933
3391.63,2798.31,49.3976897,41.7198192,21.023,24.603
773.41,3986.47,49.3450275,41.7268735,21.109,24.095
2190.41,3880.37,49.3678591,41.7169189,21.022,24.14
2298.9,1199.91,49.3978426,41.7467109,21.03,23.975
3311,3180.99,49.3924115,41.7160801,21.084,24.906
4021.25,457.59,49.4320782,41.7416081,21.015,23.861
763.36,3344.53,49.351652,41.7342945,21.064,24.084
1318.25,252.65,49.3928283,41.7652745,21.165,23.687
2864.96,2053.92,49.3974886,41.7324831,21.199,23.951
2403.38,2247.06,49.388376,41.7339152,21.202,24.628
2360.4,1822.77,49.3922014,41.739105,21.187,24.048
307.22,3913.36,49.3386548,41.731383,21.445,22.726
