x,y,RA,DEC,F814W,F475W
288.08,3410.791,49.2724765,41.3025161,25.212,26.536
3202.255,3496.83,49.3076208,41.3332229,25.208,26.65
1048.86,3071.61,49.2764798,41.3137653,22.145,25.487
844.81,3253.47,49.2767202,41.3099734,22.14,25.489
1531.63,3318.04,49.2856382,41.316824,22.351,26.616
1409.13,3553.68,49.2875999,41.3134425,22.137,25.406
71.88,585.68,49.2293742,41.3249279,22.181,25.505
477.42,1385.29,49.2455893,41.3223254,22.257,23.778
1465.06,2051.33,49.2666537,41.3271728,22.258,25.602
2873.04,1830.55,49.2798621,41.3443033,22.217,24.848
594.96,3525.81,49.2777283,41.3048964,22.212,25.068
2082.13,441.29,49.2506775,41.3478997,22.229,24.935
2182.75,2946.4,49.2878723,41.3271007,22.301,25.458
689.08,3368.86,49.2765674,41.3072839,22.284,25.152
823.33,3939.41,49.2863286,41.3037478,22.375,25.908
3654.26,812.9,49.2743187,41.3616291,22.484,26.243
2705.59,3453.11,49.3012409,41.3283162,22.54,26.181
1650.42,643.78,49.2485679,41.3414691,22.403,25.411
2086.88,221.57,49.247572,41.34987,22.418,24.112
2606.87,3406.37,49.29942,41.3276591,22.541,26.216
1480.32,959.23,49.2511263,41.336877,22.504,25.923
3742.64,2340.91,49.2973233,41.3492309,22.477,24.131
3846.63,2071.18,49.2946554,41.3527107,22.668,26.321
1068.25,566.02,49.2406778,41.335861,22.779,26.864
1176.72,253.05,49.2374375,41.3397655,22.764,26.909
473.95,525.2,49.2331794,41.3297987,22.677,24.246
2017.84,2681.31,49.2821424,41.3276368,22.68,26.129
3236.19,2049.4,49.2872359,41.3463114,22.714,26.15
656.02,336.42,49.2325812,41.3334136,22.726,25.751
3006.56,376.11,49.2604965,41.3584515,22.712,24.37
528.03,2128.48,49.2568639,41.3163809,22.876,26.451
3294.64,1234.41,49.2761956,41.3540637,22.805,26.24
3602.55,2688.44,49.3006893,41.3446813,22.883,26.126
1789.13,1447.76,49.2617447,41.3359445,22.909,26.214
3266.11,1372.47,49.2778492,41.3525494,23.006,26.918
1303.93,3353.68,49.2835014,41.3140544,22.876,24.358
2647.12,766.6,49.2619309,41.3511592,22.838,24.972
4010.89,4199.52,49.3271653,41.3358787,23.198,27.556
304.87,3482.69,49.2737347,41.3021412,22.991,26.174
407.15,1517.92,49.2466793,41.3204082,23.008,26.094
1517.73,3700.71,49.2909765,41.3133299,23.007,24.368
2439.38,217.14,49.2516095,41.3537154,23.027,24.696
2545.91,1190.98,49.2668571,41.3463591,23.186,26.571
1905.7,3968.18,49.2993348,41.3151803,23.098,26.047
2851.33,3803.57,49.3079745,41.326826,23.051,24.912
719.9,2651.96,49.2666211,41.3138799,23.263,26.884
1522.52,3272,49.2848705,41.317128,23.323,27.156
3313.65,1399.52,49.2787916,41.3528263,23.396,27.468
3032.46,3438.64,49.3048376,41.3319708,23.244,26.421
538.96,3503.14,49.2767512,41.3044899,23.18,24.624
620.55,1288.86,49.2458671,41.3247133,23.219,24.7
3022.75,2831.05,49.2959902,41.3371764,23.344,26.559
627.3,3719.03,49.2808814,41.3035573,23.422,27.297
1018.41,3701.59,49.2851802,41.307932,23.365,26.399
1261.44,3500.33,49.2851149,41.3123143,23.478,27.134
4022.44,3137.19,49.3120297,41.3452909,23.537,27.24
3136.09,1333.08,49.2757693,41.3514898,23.415,24.814
1728.02,3406.97,49.2892014,41.318167,23.408,25.638
3667.04,4213.45,49.3233617,41.3320463,23.671,27.739
2686.64,457.18,49.2579398,41.3542888,23.43,25.183
1161.78,377.96,49.2390605,41.3385134,23.675,27.849
1764.49,1185,49.2576792,41.3379737,23.681,25.075
891.66,772.35,49.2415917,41.332152,23.653,25.223
1702.42,795.02,49.2513482,41.3407097,23.857,27.529
1308.56,3860.32,49.2908368,41.3096771,23.73,26.688
3410.14,1974.4,49.2881823,41.3488446,24.025,27.821
4012.28,3702.76,49.3200415,41.3402369,23.885,27.175
3449.91,2441.48,49.2953615,41.3451921,23.91,25.337
2485.33,1828.96,49.2753271,41.3401313,24.248,27.634
2355.15,1497.94,49.269052,41.3416178,23.924,25.603
2820.87,458.94,49.2595271,41.3557229,23.997,25.29
2487.86,1835.38,49.2754489,41.3401025,24.47,27.928
1128.73,3270.1,49.2802619,41.3128933,24.017,25.434
1309.43,2819.54,49.2758876,41.3187809,24.339,24.825
3850.5,2619.03,49.3025781,41.3479643,24.023,25.491
3160.18,3546.92,49.3078807,41.3324029,24.081,25.544
3405.45,2756.76,49.299377,41.3419567,24.068,25.473
3152.43,3482.28,49.3068614,41.3328842,24.038,25.71
2127.2,158.63,49.2471356,41.3508551,24.132,25.432
2495.25,80.35,49.2502916,41.3555134,24.041,25.903
181.91,1683.69,49.2464438,41.316528,24.173,26.058
1102.89,3389.53,49.2816779,41.3115708,24.346,25.651
1590.39,2828.25,49.2792814,41.3217382,24.342,25.819
804.2,3540.4,49.2803718,41.3070279,24.327,25.84
2675.86,301.04,49.2555682,41.3555362,24.414,26.326
3981.87,1361.01,49.2860165,41.3603768,24.704,25.378
3808.47,2619.83,49.3021002,41.3475037,24.511,25.838
918.06,3914.71,49.2870756,41.3049863,24.592,27.449
2209.56,2934.27,49.2880099,41.3274961,24.668,25.998
1190.59,982.99,49.248098,41.3335407,24.765,25.853
880.16,899.94,49.243293,41.3309135,24.661,26.031
2493.13,95.09,49.250479,41.3553618,24.634,25.822
1740.12,3212.37,49.2865451,41.3199982,24.714,26.018
1727.83,2898.52,49.2818906,41.322608,24.716,26.314
1339.89,2221.42,49.2676431,41.3243353,24.723,26.448
2120.49,602.34,49.2534404,41.3469073,24.718,26.247
504.38,1451.03,49.2468481,41.3220424,24.741,26.127
1102.5,681.07,49.242731,41.3352261,24.76,26.069
627.09,1661,49.2512944,41.3215338,24.807,26.707
922.12,1013.46,49.2454137,41.3303753,24.796,26.656
3450.49,1859.54,49.2870002,41.3502839,24.868,26.225
2292.78,3572.87,49.2981578,41.3228135,24.884,26.293
2632.3,238.03,49.2541548,41.3556162,24.817,26.098
1157.06,874.65,49.2461498,41.3341248,24.885,26.34
2139.62,297.69,49.2492806,41.3497747,24.896,26.526
2014.93,1807.36,49.2695429,41.3352412,24.9,26.372
2734.81,671.72,49.2615865,41.3529349,24.862,26.737
621.15,1479.2,49.2486112,41.3230574,24.913,26.45
3024.83,3332.6,49.3032245,41.3328153,24.948,26.251
3060.5,4009.15,49.313364,41.3272864,24.942,26.252
2505.87,67.69,49.2502331,41.3557387,24.633,26.465
4019.37,1700.35,49.2913336,41.3578162,24.982,26.888
2818.61,3576.65,49.3043321,41.3284563,24.922,26.529
3009.98,2326.27,49.2885841,41.3414499,24.995,26.55
2630.8,88.67,49.2519886,41.3569046,24.968,26.332
2511.03,568.84,49.2575026,41.3514172,25.032,26.416
1910.23,548.33,49.2502173,41.3451084,25.036,26.756
3391.37,1092.55,49.2752811,41.3563475,25.101,26.783
3671.45,329.86,49.2675698,41.3660348,25.163,26.23
3383.6,215.31,49.2625713,41.3639274,25.127,26.317
3375.81,3232.25,49.3058677,41.3374807,25.064,26.703
2950.48,3773.25,49.3086928,41.3281611,25.122,26.47
3865.61,2609.06,49.3026106,41.3482146,25.16,26.621
1680.55,3816.5,49.2945351,41.3140756,25.134,26.617
3280.59,873.5,49.2708409,41.3570652,25.174,26.957
3399.86,3304.78,49.3071903,41.3371063,25.161,26.717
1092.17,3864.87,49.2883848,41.3073014,25.421,25.964
3140.97,3429.06,49.305963,41.3332257,25.221,27.115
625.37,822.51,49.2392163,41.328838,25.19,26.606
1303.56,1887.3,49.2624165,41.3268619,25.249,27.373
2542.38,538.44,49.2574301,41.3520212,25.237,26.687
2776.97,3693.84,49.3055318,41.3269825,25.32,27.059
3822.16,2653.78,49.3027477,41.3473547,25.241,26.6
1151.23,1115.57,49.2495469,41.3319577,25.269,27.103
281.19,357.63,49.2285278,41.3291799,25.369,27.134
2478.98,2296.69,49.2819788,41.335976,25.489,26.278
2244.47,767.68,49.2572612,41.3468019,25.327,26.816
2604.71,181.65,49.2530227,41.3558107,25.248,26.983
3105.39,3303.95,49.3037504,41.3339352,25.267,27.193
3061.71,3390.14,49.3044809,41.3327104,25.268,26.846
2648.74,524.58,49.2584683,41.3532908,25.28,26.948
3060.82,3346.34,49.3038409,41.3330837,25.285,26.991
2517.95,639.78,49.2586036,41.3508722,25.521,26.267
1067.62,1203.76,49.2498428,41.3302846,25.51,26.389
4103.33,2424.94,49.3027311,41.3523897,25.4,27.339
1735.38,1711.14,49.2649069,41.3330634,25.42,27.722
1346.22,3433,49.2851335,41.3138179,25.436,26.744
526.07,1208.73,49.243616,41.3243927,25.35,27.008
2572.97,96.62,49.25143,41.3562106,25.3,26.96
2696.97,294.3,49.2557168,41.355823,25.366,26.825
3314.73,581.82,49.2670424,41.359982,25.414,26.677
3471.54,2139.78,49.2912752,41.3480622,25.465,26.855
2482.89,131.28,49.2508805,41.3549351,25.32,26.695
3599.41,2027.01,49.2911421,41.3504281,25.517,27.128
676.64,1653.41,49.2517616,41.3221351,25.433,27.141
2362.76,509.51,49.2549239,41.3503343,25.393,26.919
3686.91,3710.41,49.3163629,41.3366586,25.41,26.757
2736.19,3001.03,49.2950985,41.3325976,25.492,26.719
641.85,3484.52,49.2776803,41.3057634,25.5,26.703
3783.86,197.87,49.2669794,41.3684016,25.924,26.257
3111.7,3448.56,49.3059026,41.3327394,25.458,26.865
998.46,3568.65,49.2830375,41.3088783,25.613,26.491
929.95,1153.17,49.247514,41.3292397,25.489,26.869
2439.38,96.26,49.2498705,41.3547711,25.43,26.901
2634.7,3690.46,49.3038273,41.3254764,25.725,26.316
2064.7,1402.51,49.2643001,41.3393154,25.524,27.054
3543.36,203.45,49.2642602,41.365756,25.535,26.922
3226.92,3445.4,49.3071984,41.3340106,25.698,27.085
1066.24,1120.67,49.2486317,41.3309954,25.542,27.08
2952.95,3537.72,49.3053362,41.3302466,25.566,26.931
2513.52,77.39,49.2504616,41.3557366,25.573,27.339
2729.63,181.01,49.2544671,41.3571653,25.575,26.958
3478.16,2900.15,49.3022849,41.3414882,25.79,26.401
1053.75,499.75,49.2395559,41.3362831,25.895,26.248
520.08,582.39,49.2345384,41.3297976,25.626,26.87
800.88,2585.36,49.2666056,41.3153361,25.729,27.77
1835.84,2279.8,49.2742523,41.3291801,25.731,26.808
3570.04,2699.49,49.3004697,41.3442338,25.64,27.275
3434.39,2976.21,49.3028689,41.340351,25.624,26.992
1293.75,3255.91,49.2819777,41.3147989,25.639,27.491
3692.73,3626.29,49.3152216,41.3374568,25.654,27.357
3109.03,3479.13,49.3063109,41.3324433,25.653,27.29
4027.24,2724.71,49.3061554,41.3489483,25.772,27.087
490.38,2446.55,49.2609988,41.313196,25.713,27.191
1497.47,1280.46,49.2559457,41.3342565,25.722,27.11
674.32,1249.51,49.2459265,41.3256376,25.678,27.301
2547.24,3068.53,49.2938697,41.329968,25.908,26.844
3932.09,1787.82,49.2915754,41.3561096,25.883,26.665
1364.68,580.21,49.2443297,41.3389384,25.741,27.366
1248.25,3398.3,49.283495,41.3130634,25.738,26.989
1247.67,3352.87,49.2828353,41.3134542,25.757,27.408
1515.56,1658.69,49.2615954,41.331148,25.913,27.04
3481.78,4179.04,49.3207101,41.3303478,25.891,27.461
863.59,884.98,49.2428852,41.3308652,25.839,26.879
151.28,645.87,49.2311631,41.32526,25.816,27.299
4040.84,3035.34,49.3107797,41.3463798,25.844,27.873
3654.98,652.45,49.2720189,41.3630387,25.819,27.18
2892.89,479.17,49.2606563,41.3563238,25.848,27.277
3429.7,3584.26,49.3115551,41.3349854,26.335,26.426
1972.86,1093.3,49.2587845,41.3410247,25.875,27.476
3265.55,3285.42,49.3053484,41.3358259,25.909,27.438
2473.87,438.11,49.2551896,41.3521578,25.963,27.19
496.89,2982.01,49.2687717,41.3085886,25.9,27.546
1613.58,2840.43,49.2797263,41.3218821,26.18,26.687
2950.26,3813.07,49.3092626,41.3278107,25.953,27.434
1083.3,1777.43,49.2582746,41.3254432,26.184,26.79
2909.87,3880.27,49.3097583,41.3267873,25.911,27.048
378.05,3361.05,49.2728376,41.303994,26.047,26.905
2375.51,157.71,49.2500114,41.3535447,25.948,27.658
