x,y,RA,DEC,F814W,F475W
3282.367,2375.93,49.8934278,41.993447,25.334,26.576
701.948,2971.094,49.9001652,41.9570096,25.268,26.866
679.704,3192.287,49.9042422,41.9564253,24.656,26.402
2304.96,3410.22,49.9109438,41.9787027,22.018,25.31
1227.22,1771.07,49.8786359,41.9658421,22.194,26.438
3215.48,836.61,49.8645779,41.9945093,22.172,25.436
1044.44,2974.28,49.9007126,41.9618119,22.269,25.049
2747.62,1871.07,49.8830465,41.9867489,22.35,26.537
2793.83,1733.65,49.8805666,41.9875594,22.168,24.945
2987.85,3375.47,49.911447,41.9881922,22.142,24.76
1283.59,1181.3,49.8677581,41.9673565,22.164,25.032
2256.53,1173.4,49.8692402,41.980825,22.251,25.664
1449.95,2635.69,49.8950952,41.9678443,22.509,26.637
2567.5,784,49.8625143,41.9856112,22.33,25.42
1569.64,2513.61,49.893025,41.9696524,22.446,26.035
3224.43,1582.88,49.8784828,41.9937038,22.48,26.246
2337.22,1297.59,49.8716863,41.9817865,22.364,24.435
2542.04,544.18,49.8580086,41.9855572,22.434,25.846
484.2,1983.01,49.8813329,41.9552998,22.992,23.121
245.65,2305.91,49.8869388,41.9515973,22.491,25.739
3321.13,703.42,49.8622757,41.9961364,22.513,25.714
492.8,2624.2,49.8932738,41.9546187,22.549,25.887
3641.74,1945.28,49.8859283,41.9990244,22.547,26.05
3686.69,2902.66,49.9038238,41.9984504,22.552,26.062
1700.29,1017.49,49.8654078,41.9733246,22.429,25.608
141.06,2553.57,49.8913696,41.9498414,22.572,25.878
2559.08,3099.05,49.9055813,41.9826072,22.509,25.573
3662.36,2658.45,49.8992373,41.9984192,22.831,27.549
3640.3,3852.19,49.9214188,41.99662,22.703,26.768
2911.36,223.48,49.8526575,41.9910646,22.517,25.253
2503.8,93.83,49.8495636,41.9855877,22.649,26.313
4045.44,832.88,49.8658981,42.0059948,22.506,25.107
3084.01,3762.16,49.9188053,41.9890381,22.721,26.655
481.83,81.04,49.8459494,41.9576331,22.626,25.743
1933.87,2900.92,49.9008431,41.9742067,22.726,26.142
435.78,2283.37,49.8868385,41.9542554,22.668,25.037
3303,1724.29,49.8812465,41.9946144,22.692,25.798
2674.2,1757.02,49.8808008,41.9858755,22.624,26.135
1079.44,2478.35,49.8915458,41.9629156,22.852,26.691
3892.23,1475.23,49.877599,42.0030755,22.714,25.872
3642.91,1533.07,49.8782575,41.9995546,23.52,23.317
1786.9,151.56,49.8494404,41.975599,22.893,26.537
3103.73,2228.96,49.8903048,41.9912283,22.887,26.191
3079.66,891.72,49.8653763,41.9925619,22.997,26.311
106.09,52.46,49.8447907,41.9524709,22.983,26.202
639.2,3089.92,49.9021824,41.9560619,23.019,26.554
3123.27,1476.12,49.8763261,41.9924375,23.064,26.409
3592.51,4148.37,49.9268506,41.9955876,23.086,26.486
2227.41,2210.31,49.8884862,41.9791297,23.148,26.709
713.95,3015.31,49.9009203,41.9571891,23.034,24.423
3100.53,3132.22,49.9071098,41.9900553,23.25,26.959
2542.81,656.37,49.8600978,41.9854284,23.133,26.122
235.81,2338.24,49.8875236,41.9514208,23.425,27.494
657.19,2756.85,49.8960173,41.956727,23.318,26.478
687.48,1380.38,49.8704637,41.9588627,23.297,26.594
2062.93,3376.21,49.9099035,41.9753975,23.238,26.034
495.69,3118.46,49.902472,41.9540411,23.338,26.343
1726.5,3880.35,49.9187165,41.9701126,23.348,26.291
464.99,1430.92,49.8710313,41.955722,23.291,25.764
3378.11,3936.81,49.9225515,41.9928873,23.515,27.408
864.5,1975.51,49.881831,41.9605698,23.402,26.401
3517.21,2068.03,49.8880039,41.9971487,23.419,24.713
3626.52,3119.51,49.9077587,41.9973469,23.657,27.354
927.77,1496.7,49.8730299,41.9620417,23.493,25.758
1442.6,1047.71,49.8655388,41.9697223,23.55,25.675
2364.06,4088.48,49.9236637,41.9786706,23.662,24.839
